"Date","MABMBM01USM657S"
1959-02-01,0.383810188415907
1959-03-01,0.521376433785194
1959-04-01,0.311203319502079
1959-05-01,0.723888314374351
1959-06-01,0.650239561943879
1959-07-01,0.374022441346477
1959-08-01,0.406504065040643
1959-09-01,0.101214574898794
1959-10-01,-0.067408156386935
1959-11-01,0.20236087689715
1959-12-01,0.235610905419043
1960-01-01,0.134318334452657
1960-02-01,0.10060362173037
1960-03-01,0.301507537688447
1960-04-01,0.233800935203753
1960-05-01,0.266577807397523
1960-06-01,0.465270854104358
1960-07-01,0.595434998346003
1960-08-01,0.920749753370611
1960-09-01,0.488758553274683
1960-10-01,0.356679636835276
1960-11-01,0.452342487883688
1960-12-01,0.482470247668061
1961-01-01,0.544174135723425
1961-02-01,0.764087870105067
1961-03-01,0.568720379146909
1961-04-01,0.502670436694958
1961-05-01,0.718974679587361
1961-06-01,0.651769087523275
1961-07-01,0.400863398088198
1961-08-01,0.614250614250615
1961-09-01,0.579975579975566
1961-10-01,0.485584218512914
1961-11-01,0.694654183026266
1961-12-01,0.629874025194959
1962-01-01,0.596125186289122
1962-02-01,0.770370370370368
1962-03-01,0.882093501911204
1962-04-01,0.699504517633348
1962-05-01,0.578871201157743
1962-06-01,0.517985611510782
1962-07-01,0.429430289149729
1962-08-01,0.570125427594072
1962-09-01,0.59523809523811
1962-10-01,0.648069878839101
1962-11-01,0.727883538633817
1962-12-01,0.806003335186219
1963-01-01,0.689274882823271
1963-02-01,0.739320920043806
1963-03-01,0.761076379450946
1963-04-01,0.70137577555975
1963-05-01,0.750066970265194
1963-06-01,0.611539484179747
1963-07-01,0.713530655391115
1963-08-01,0.655995801626871
1963-09-01,0.625651720542236
1963-10-01,0.595854922279785
1963-11-01,0.824105073396869
1963-12-01,0.43422733077905
1964-01-01,0.508646998982707
1964-02-01,0.607287449392717
1964-03-01,0.553319919517098
1964-04-01,0.475237618809409
1964-05-01,0.622354991287031
1964-06-01,0.717466600692716
1964-07-01,0.736919675755344
1964-08-01,0.804681784930512
1964-09-01,0.846637639090471
1964-10-01,0.527704485488122
1964-11-01,0.691958959675499
1964-12-01,0.63981042654028
1965-01-01,0.659288909818702
1965-02-01,0.678362573099405
1965-03-01,0.650557620817851
1965-04-01,0.507848568790392
1965-05-01,0.390445567294451
1965-06-01,0.686341798215499
1965-07-01,0.636219041127023
1965-08-01,0.654775344321521
1965-09-01,0.829968595782858
1965-10-01,0.689655172413792
1965-11-01,0.684931506849314
1965-12-01,0.768049155145931
1966-01-01,0.609756097560982
1966-02-01,0.562770562770561
1966-03-01,0.559621179509254
1966-04-01,0.449486301369861
1966-05-01,0.170466652461118
1966-06-01,0.233992767496275
1966-07-01,-0.0636672325976283
1966-08-01,0.361010830324918
1966-09-01,0.592467202708415
1966-10-01,0.0631047538914649
1966-11-01,0.336346436829933
1966-12-01,0.607584328514565
1967-01-01,0.291545189504364
1967-02-01,0.726744186046513
1967-03-01,0.948258091115233
1967-04-01,0.490095977128858
1967-05-01,1.03637472058525
1967-06-01,0.965406275140783
1967-07-01,0.856573705179289
1967-08-01,0.8888011060636
1967-09-01,0.763508222396256
1967-10-01,0.680007771517378
1967-11-01,0.578927055191047
1967-12-01,0.690713737528756
1968-01-01,0.495426829268314
1968-02-01,0.568828213879398
1968-03-01,0.527903469079956
1968-04-01,0.468867216804202
1968-05-01,0.597349262646989
1968-06-01,0.686583781777703
1968-07-01,0.552893475856986
1968-08-01,0.696480938416406
1968-09-01,0.764470331270496
1968-10-01,0.722543352601157
1968-11-01,0.860832137733126
1968-12-01,0.782361308677112
1969-01-01,0.441072688779101
1969-02-01,0.456701212014764
1969-03-01,0.437139360027967
1969-04-01,0.226323119777153
1969-05-01,0.138961264547512
1969-06-01,0.346921075455335
1969-07-01,0.172860847018151
1969-08-01,0.103537532355487
1969-09-01,0.344768143423548
1969-10-01,0.223329324858266
1969-11-01,0.342817963661296
1969-12-01,0.427058421592064
1970-01-01,0.289164823949658
1970-02-01,-0.559701492537308
1970-03-01,0.170561146170903
1970-04-01,0.187297803507575
1970-05-01,0.526852481305233
1970-06-01,0.625528317836017
1970-07-01,0.655241935483854
1970-08-01,0.968118844934074
1970-09-01,1.04149446189452
1970-10-01,0.850785340314134
1970-11-01,0.762491888384173
1970-12-01,0.86942521333118
1971-01-01,1.02154828411813
1971-02-01,1.27982303681466
1971-03-01,1.38845553822153
1971-04-01,1.30789352208031
1971-05-01,1.26063183475091
1971-06-01,0.944952752362378
1971-07-01,0.980683506686487
1971-08-01,0.868157739846972
1971-09-01,1.0211524434719
1971-10-01,0.85198555956679
1971-11-01,0.887743413516608
1971-12-01,0.808969628157827
1972-01-01,1.0418133183162
1972-02-01,1.11467186846872
1972-03-01,1.07482430756511
1972-04-01,0.66802999318337
1972-05-01,0.663596966413871
1972-06-01,0.861025158078833
1972-07-01,1.30718954248367
1972-08-01,1.21132323897301
1972-09-01,1.24886171458306
1972-10-01,1.10497237569062
1972-11-01,0.889566653958558
1972-12-01,1.05806776672126
1973-01-01,0.997133241929455
1973-02-01,0.468962112797718
1973-03-01,0.147402039061552
1973-04-01,0.539678645897211
1973-05-01,0.866170550201293
1973-06-01,0.786163522012573
1973-07-01,0.384015360614422
1973-08-01,0.27495517035267
1973-09-01,0.0596089651883573
1973-10-01,0.393184796854518
1973-11-01,0.747685734630916
1973-12-01,0.777476734597708
1974-01-01,0.490940970192868
1974-02-01,0.523438408747245
1974-03-01,0.682712335107617
1974-04-01,0.321802091713586
1974-05-01,0.194753121778
1974-06-01,0.365881545849502
1974-07-01,0.41011619958989
1974-08-01,0.306330837304293
1974-09-01,0.429815631715873
1974-10-01,0.608176596463561
1974-11-01,0.59330572036271
1974-12-01,0.389494769641659
1975-01-01,0.465580312603922
1975-02-01,0.860642171466393
1975-03-01,1.19242971228532
1975-04-01,1.09189189189189
1975-05-01,1.36883755748048
1975-06-01,1.59299504167105
1975-07-01,1.25649013499482
1975-08-01,0.820428673982157
1975-09-01,0.854440036618867
1975-10-01,0.63540090771558
1975-11-01,0.912006414111033
1975-12-01,0.923626973880236
1976-01-01,1.02342058649871
1976-02-01,1.33450224040523
1976-03-01,0.932423339421326
1976-04-01,1.02857142857142
1976-05-01,1.06523378582202
1976-06-01,0.513011845909881
1976-07-01,0.807349665924303
1976-08-01,1.14148945963362
1976-09-01,1.10130153818148
1976-10-01,1.27835794022326
1976-11-01,1.17333333333334
1976-12-01,1.21244069583553
1977-01-01,1.14583333333332
1977-02-01,1.06419498798489
1977-03-01,0.925611413043481
1977-04-01,0.933950357593606
1977-05-01,0.783594531510511
1977-06-01,0.727874276261366
1977-07-01,0.730826079816064
1977-08-01,0.839651096437605
1977-09-01,0.743734842360539
1977-10-01,0.625902744342805
1977-11-01,0.669856459330141
1977-12-01,0.62579214195183
1978-01-01,0.739982681256403
