"Date","M10046USM144NNBR"
1929-01-01,1083
1929-02-01,1055
1929-03-01,1102
1929-04-01,1192
1929-05-01,1295
1929-06-01,1386
1929-07-01,1474
1929-08-01,1529
1929-09-01,1523
1929-10-01,1520
1929-11-01,1462
1929-12-01,1384
1930-01-01,1287
1930-02-01,1208
1930-03-01,1188
1930-04-01,1204
1930-05-01,1178
1930-06-01,1194
1930-07-01,1190
1930-08-01,1168
1930-09-01,1140
1930-10-01,1101
1930-11-01,1037
1930-12-01,986
1931-01-01,916
1931-02-01,853
1931-03-01,828
1931-04-01,834
1931-05-01,841
1931-06-01,846
1931-07-01,844
1931-08-01,828
1931-09-01,800
1931-10-01,768
1931-11-01,723
1931-12-01,684
1932-01-01,633
1932-02-01,585
1932-03-01,546
1932-04-01,518
1932-05-01,500
1932-06-01,494
1932-07-01,469
1932-08-01,452
1932-09-01,431
1932-10-01,408
1932-11-01,380
1932-12-01,356
1933-01-01,342
1933-02-01,329
1933-03-01,321
1933-04-01,331
1933-05-01,360
1933-06-01,398
1933-07-01,433
1933-08-01,473
1933-09-01,501
1933-10-01,517
1933-11-01,513
1933-12-01,493
1934-01-01,470
1934-02-01,464
1934-03-01,480
1934-04-01,515
1934-05-01,560
1934-06-01,601
1934-07-01,636
1934-08-01,659
1934-09-01,653
1934-10-01,653
1934-11-01,640
1934-12-01,614
1935-01-01,611
1935-02-01,622
1935-03-01,671
1935-04-01,742
1935-05-01,800
1935-06-01,854
1935-07-01,916
1935-08-01,957
1935-09-01,960
1935-10-01,955
1935-11-01,971
1935-12-01,992
1936-01-01,983
1936-02-01,970
1936-03-01,1028
1936-04-01,1119
1936-05-01,1210
1936-06-01,1308
1936-07-01,1377
1936-08-01,1404
1936-09-01,1405
1936-10-01,1377
1936-11-01,1352
1936-12-01,1372
1937-01-01,1343
1937-02-01,1310
1937-03-01,1363
1937-04-01,1428
1937-05-01,1501
1937-06-01,1579
1937-07-01,1628
1937-08-01,1662
1937-09-01,1652
1937-10-01,1611
1937-11-01,1561
1937-12-01,1494
1938-01-01,1411
1938-02-01,1334
1938-03-01,1294
1938-04-01,1256
1938-05-01,1227
1938-06-01,1204
1938-07-01,1172
1938-08-01,1155
1938-09-01,1115
1938-10-01,1081
1938-11-01,1084
1938-12-01,1099
1939-01-01,1091
1939-02-01,1085
1939-03-01,1136
