"Date","SMU06310845552200001SA"
1990-01-01,107.923042707568
1990-02-01,107.739098679067
1990-03-01,108.41096064134
1990-04-01,105.677719272541
1990-05-01,105.591887669694
1990-06-01,105.600298119987
1990-07-01,100.959143562076
1990-08-01,104.96907968673
1990-09-01,100.796486719843
1990-10-01,99.414319905784
1990-11-01,98.2237235686625
1990-12-01,102.288656702887
1991-01-01,101.880608220491
1991-02-01,100.939127991413
1991-03-01,99.7802962234969
1991-04-01,101.465672189734
1991-05-01,100.861795235659
1991-06-01,99.616732862825
1991-07-01,99.4352966416677
1991-08-01,98.975156249392
1991-09-01,98.9632511990465
1991-10-01,96.65052320852
1991-11-01,96.1191776162067
1991-12-01,95.1202759505495
1992-01-01,93.8414742992797
1992-02-01,94.2943337329753
1992-03-01,94.6188330865605
1992-04-01,94.8956728185415
1992-05-01,94.8343951658645
1992-06-01,94.7703027627161
1992-07-01,94.9532483248943
1992-08-01,94.6065125727964
1992-09-01,91.7966779794469
1992-10-01,94.9372626678671
1992-11-01,94.8639519815981
1992-12-01,95.2412813205144
1993-01-01,94.2681152068559
1993-02-01,93.8551569180779
1993-03-01,92.9037607086294
1993-04-01,93.2532924519078
1993-05-01,92.934021445347
1993-06-01,92.7185257482405
1993-07-01,91.9004426113107
1993-08-01,91.1598427283087
1993-09-01,90.526065422564
1993-10-01,90.8892689895944
1993-11-01,90.3290604247173
1993-12-01,89.5917607130539
1994-01-01,90.2711285704796
1994-02-01,89.3861105415868
1994-03-01,88.7738076829249
1994-04-01,88.0997133704137
1994-05-01,87.1321676744016
1994-06-01,85.9458609138474
1994-07-01,85.1151057792105
1994-08-01,84.5774760773064
1994-09-01,84.042408450562
1994-10-01,82.5633100565368
1994-11-01,82.0143540237996
1994-12-01,81.6480402576216
1995-01-01,81.1245942435019
1995-02-01,80.4611169635106
1995-03-01,79.838269953413
1995-04-01,78.6601186148996
1995-05-01,78.5923333505102
1995-06-01,78.0112182936868
1995-07-01,79.4244763977254
1995-08-01,78.8742972919226
1995-09-01,78.9347101862223
1995-10-01,78.2525209641908
1995-11-01,78.4361376499477
1995-12-01,77.9248349581341
1996-01-01,76.0429921695887
1996-02-01,76.0678366527812
1996-03-01,75.2997657789525
1996-04-01,74.5169081119912
1996-05-01,74.2273838174071
1996-06-01,73.6535873136608
1996-07-01,73.0640643669537
1996-08-01,72.6515046316881
1996-09-01,72.4108318505947
1996-10-01,72.6400340216526
1996-11-01,72.2878079309225
1996-12-01,72.2576460166946
1997-01-01,72.3270556740487
1997-02-01,72.3042799941088
1997-03-01,72.2104176770916
1997-04-01,72.0912389265575
1997-05-01,71.9089922688203
1997-06-01,71.8513258005353
1997-07-01,73.0314215284074
1997-08-01,72.9673848627883
1997-09-01,72.3695563180102
1997-10-01,72.95467885759
1997-11-01,72.6891773103098
1997-12-01,72.8435941190596
1998-01-01,69.9166206590736
1998-02-01,70.2279689272374
1998-03-01,71.0468640010411
1998-04-01,71.5252309706565
1998-05-01,71.6137693036357
1998-06-01,71.861282603004
1998-07-01,70.7525196143266
1998-08-01,70.8739703433619
1998-09-01,70.9948743794549
1998-10-01,70.7468215359909
1998-11-01,71.3144318946913
1998-12-01,70.2517824382442
1999-01-01,70.9081356828721
1999-02-01,70.5470604521066
1999-03-01,70.6190460908167
1999-04-01,69.5419571373329
1999-05-01,69.7392283959471
1999-06-01,69.5044129833268
1999-07-01,69.3893935717326
1999-08-01,68.8730030880503
1999-09-01,68.7418947116283
1999-10-01,68.6561207226517
1999-11-01,68.3963081141197
1999-12-01,68.3276011122404
2000-01-01,67.8416856449021
2000-02-01,67.8048593841816
2000-03-01,67.1540805214402
2000-04-01,67.6339549228917
2000-05-01,67.5299837463699
2000-06-01,67.421986432834
2000-07-01,67.0757953428093
2000-08-01,67.2195714733775
2000-09-01,67.4394684012774
2000-10-01,67.6409378305061
