"Date","SMU12272605552210001SA"
1990-01-01,7.46314573766659
1990-02-01,7.25069669070453
1990-03-01,7.28003219333252
1990-04-01,7.13368855085735
1990-05-01,7.13705149186101
1990-06-01,7.07700073666018
1990-07-01,7.02201368467205
1990-08-01,7.04847053525316
1990-09-01,7.1954270830748
1990-10-01,6.91873255223585
1990-11-01,6.92503932632298
1990-12-01,6.94019563948684
1991-01-01,7.16906526569182
1991-02-01,7.0515063552229
1991-03-01,7.10137722334538
1991-04-01,7.0270369669824
1991-05-01,7.03411661227337
1991-06-01,7.07312635860012
1991-07-01,7.11296322580826
1991-08-01,6.94511083273617
1991-09-01,7.18234627879308
1991-10-01,7.42334284027771
1991-11-01,7.4293672573281
1991-12-01,7.43459997343072
1992-01-01,7.48203372275633
1992-02-01,7.5534505724113
1992-03-01,7.6337867120537
1992-04-01,7.62052197064021
1992-05-01,7.63328925679888
1992-06-01,7.66563975480968
1992-07-01,7.69671330534276
1992-08-01,7.53990632660997
1992-09-01,7.76255821362534
1992-10-01,7.92187885526451
1992-11-01,7.93607525938787
1992-12-01,7.92485605267734
1993-01-01,7.89829504461652
1993-02-01,7.96375606188554
1993-03-01,7.86989661612559
1993-04-01,8.02537197336487
1993-05-01,8.02923408408912
1993-06-01,8.05522097199061
1993-07-01,8.0847377934948
1993-08-01,8.02796246621413
1993-09-01,8.02900007318628
1993-10-01,7.92142335770281
1993-11-01,7.94774518488672
1993-12-01,8.00953901184655
1994-01-01,8.31902216873505
1994-02-01,8.17484003087844
1994-03-01,8.20223433974107
1994-04-01,8.44143471559656
1994-05-01,8.42296196528931
1994-06-01,8.45196319725405
1994-07-01,8.47215539218672
1994-08-01,8.40782928609828
1994-09-01,8.38581651266502
1994-10-01,8.33038653529162
1994-11-01,8.36657980977418
1994-12-01,8.40068919110497
1995-01-01,8.42689059498955
1995-02-01,8.38849666801973
1995-03-01,8.41743901822743
1995-04-01,8.36198286786588
1995-05-01,8.30911479221889
1995-06-01,8.36106555872614
1995-07-01,8.3637797655413
1995-08-01,8.38377065039819
1995-09-01,8.24875819843584
1995-10-01,8.64931062748477
1995-11-01,8.78966065125511
1995-12-01,8.80152126042512
1996-01-01,8.52278164789226
1996-02-01,8.4914665647723
1996-03-01,8.50747774517158
1996-04-01,8.47987368255484
1996-05-01,8.60027525822648
1996-06-01,8.677657635122
1996-07-01,8.55559924226958
1996-08-01,8.66811579714719
1996-09-01,8.73289894431728
1996-10-01,8.66716516938532
1996-11-01,8.60820174972933
1996-12-01,8.6176695544915
1997-01-01,8.40594349209457
1997-02-01,8.4852510227155
1997-03-01,8.48463920118424
1997-04-01,8.48195417576678
1997-05-01,8.59646886476444
1997-06-01,8.59383146251299
1997-07-01,9.04635419866222
1997-08-01,8.9680998805181
1997-09-01,9.04175974571059
1997-10-01,8.9792019868094
1997-11-01,9.11741858080287
1997-12-01,9.04170136879776
1998-01-01,9.48758462785181
1998-02-01,9.57106873447777
1998-03-01,9.45805742076893
1998-04-01,10.0680096251039
1998-05-01,9.8971054830985
1998-06-01,9.81069956569501
1998-07-01,10.3344118059242
1998-08-01,9.97996704125515
1998-09-01,9.96295654772591
1998-10-01,9.9937689065342
1998-11-01,9.91717411666794
1998-12-01,10.0635939335043
1999-01-01,10.1631014406745
1999-02-01,10.1600126970133
1999-03-01,10.1443587696406
1999-04-01,10.036314745254
1999-05-01,10.0028756753358
1999-06-01,10.0262339694835
1999-07-01,9.92271353441053
1999-08-01,9.89771457445169
1999-09-01,9.89461767664871
1999-10-01,9.90197286286293
1999-11-01,9.89989176610365
1999-12-01,9.87410131148699
2000-01-01,9.9435470992375
2000-02-01,9.95295859412047
2000-03-01,9.93788785503576
2000-04-01,10.0172398742924
2000-05-01,9.91472827710603
2000-06-01,10.0320946567807
2000-07-01,10.122305800684
2000-08-01,10.0169632945855
2000-09-01,10.0200097981854
2000-10-01,10.2018005679746
2000-11-01,10.1735525825844
2000-12-01,10.0629979369323
2001-01-01,10.1294786076264
2001-02-01,10.1509939848911
2001-03-01,10.2447160907267
2001-04-01,10.2145076650673
2001-05-01,10.2298762917634
2001-06-01,10.1343257120035
2001-07-01,10.1273490616535
2001-08-01,10.130176682938
2001-09-01,10.13290852796
2001-10-01,10.0926683731208
2001-11-01,10.145429459974
2001-12-01,10.2459817026057
2002-01-01,10.226135228183
2002-02-01,10.250899448783
2002-03-01,10.2562279461315
2002-04-01,10.4235438136737
2002-05-01,10.338741092078
