"Date","MANMNM01USM657S"
1976-11-01,0.529801324503313
1976-12-01,0.856389986824761
1977-01-01,0.685826257348143
1977-02-01,1.0379500486539
1977-03-01,0.770465489566616
1977-04-01,0.66900286715515
1977-05-01,0.379746835443032
1977-06-01,0.50441361916772
1977-07-01,0.43914680050188
1977-08-01,0.655840099937544
1977-09-01,0.682593856655289
1977-10-01,0.585516178736518
1977-11-01,0.674019607843136
1977-12-01,0.699939135727336
1978-01-01,1.05772136597157
1978-02-01,0.269138755980871
1978-03-01,0.507008648971082
1978-04-01,0.860534124629071
1978-05-01,1.47102088849663
1978-06-01,0.579878225572625
1978-07-01,0.201787258575965
1978-08-01,0.575373993095521
1978-09-01,0.743707093821503
1978-10-01,0.312322544009085
1978-11-01,0.594395697707335
1978-12-01,0.534608891389983
1979-01-01,0.36383991043941
1979-02-01,0.362520914668144
1979-03-01,0.722422895248686
1979-04-01,1.51724137931034
1979-05-01,0.434782608695654
1979-06-01,1.02813852813852
1979-07-01,1.01767541510445
1979-08-01,0.424178154825041
1979-09-01,0.131995776135153
1979-10-01,0.395465330872667
1979-11-01,0
1979-12-01,0.262605042016786
1980-01-01,1.04766893661606
1980-02-01,1.11456713322963
1980-03-01,-0.435785695975376
1980-04-01,-1.18434603501545
1980-05-01,0.260552371026568
1980-06-01,1.11746361746362
1980-07-01,1.25931637111282
1980-08-01,1.31979695431472
1980-09-01,1.40280561122245
1980-10-01,1.03754940711462
1980-11-01,0.415647921760388
1980-12-01,-0.535670805941075
1981-01-01,0.685434516523876
1981-02-01,0.850960369559922
1981-03-01,1.01253616200579
1981-04-01,2.00477326968975
1981-05-01,-0.631726719700538
1981-06-01,0.117730162467626
1981-07-01,0.39981185324554
1981-08-01,0
1981-09-01,0.023424689622847
1981-10-01,0.327868852459026
1981-11-01,0.676937441643328
1981-12-01,1.25202875028981
1982-01-01,1.37394092054042
1982-02-01,-0.180709283939452
1982-03-01,0.181036433582248
1982-04-01,0.993901061667042
1982-05-01,-0.0894654439722499
1982-06-01,0.179091112603527
1982-07-01,0.111731843575432
1982-08-01,0.758928571428566
1982-09-01,1.21843154630039
1982-10-01,1.66338367257606
1982-11-01,1.50699677072121
1982-12-01,0.699893955461303
1983-01-01,0.505475989890472
1983-02-01,1.48784576697402
1983-03-01,1.30084658269667
1983-04-01,0.529963310232353
1983-05-01,1.37875101378752
1983-06-01,0.799999999999993
1983-07-01,0.753968253968255
1983-08-01,0.531705395825138
1983-09-01,0.450538687561201
1983-10-01,0.858034321372873
1983-11-01,0.348027842227373
1983-12-01,0.462427745664732
1984-01-01,0.709627924817793
1984-02-01,0.45705579889546
1984-03-01,0.739336492890983
1984-04-01,0.67745577719233
1984-05-01,0.317757009345801
1984-06-01,0.652133407862867
1984-07-01,0.129581636430937
1984-08-01,0.0184877056757313
1984-09-01,0.388170055452859
1984-10-01,0.11047689191679
1984-11-01,0.698914842744161
1984-12-01,0.748858447488584
1985-01-01,0.978970268310354
1985-02-01,1.18491921005388
1985-03-01,0.532292405961666
1985-04-01,0.670667137310272
1985-05-01,0.823983169705468
1985-06-01,1.25195618153364
1985-07-01,1.1677829297613
1985-08-01,1.20522831437786
1985-09-01,1.1908755451191
1985-10-01,0.745897563401297
1985-11-01,0.723922342875945
1985-12-01,1.24142437112055
1986-01-01,0.258147789609552
1986-02-01,0.611522368844545
1986-03-01,1.32757517594367
1986-04-01,1.18389897395423
1986-05-01,1.71606864274574
1986-06-01,1.31901840490795
1986-07-01,1.4683620950651
1986-08-01,1.25317022228854
1986-09-01,1.28186238396935
1986-10-01,1.09106779167879
1986-11-01,1.51100877824148
1986-12-01,2.73603629146582
1987-01-01,0.758934731613087
1987-02-01,0.0684743905779316
1987-03-01,0.424250718489118
1987-04-01,1.37639683837558
1987-05-01,0.255410673477618
1987-06-01,-0.348618932689732
1987-07-01,-0.0269106566200037
1987-08-01,0.255720053835801
1987-09-01,0.362464760370501
1987-10-01,1.15034777956127
1987-11-01,-0.396720444326904
1987-12-01,-0.398300584174184
1988-01-01,0.799786723540389
1988-02-01,0.198360222163446
1988-03-01,0.541111257753728
1988-04-01,0.826988710947767
1988-05-01,0.468688972789994
1988-06-01,0.855254632629271
1988-07-01,0.39830399588846
1988-08-01,0.243153314563604
1988-09-01,0.0510660028086334
1988-10-01,-0.0510399387520768
1988-11-01,0.204264011234521
1988-12-01,0.22932857688876
1989-01-01,-0.12711325791279
1989-02-01,-0.241822578592351
1989-03-01,-0.102066853789214
1989-04-01,-0.485312899106003
1989-05-01,-0.539014373716636
1989-06-01,-0.193548387096759
1989-07-01,0.555914673561728
1989-08-01,0.205708408331179
1989-09-01,0.205286117526303
1989-10-01,0.717029449423812
1989-11-01,0.165268243071448
1989-12-01,0.634598299276568
1990-01-01,0.315298272165467
1990-02-01,0.339451848126723
1990-03-01,0.426011777972694
1990-04-01,0.573923892701168
1990-05-01,-0.235702766406153
1990-06-01,0.571997015667763
1990-07-01,0.160731948565778
1990-08-01,0.691272682384875
1990-09-01,0.551673409341673
1990-10-01,-0.0365764447695678
1990-11-01,0.26832540553726
1990-12-01,0.316263228317726
1991-01-01,0.303140535952467
1991-02-01,0.652804642166345
1991-03-01,0.73264472736008
1991-04-01,0.524621437939668
1991-05-01,0.67607638477049
1991-06-01,0.930725730442967
1991-07-01,0.57196218045991
1991-08-01,0.603528319405762
1991-09-01,0.334563913244096
1991-10-01,0.954352075428323
1991-11-01,1.09339407744875
1991-12-01,1.05903560162235
1992-01-01,1.49386845039019
1992-02-01,1.6256590509666
1992-03-01,1.24297449200173
1992-04-01,0.757980143055412
1992-05-01,0.720491629582534
1992-06-01,0.389227856090887
1992-07-01,0.943099654196799
1992-08-01,1.07962213225372
1992-09-01,1.46862483311081
1992-10-01,1.58906882591093
1992-11-01,1.19557636744047
1992-12-01,0.905779265531172
1993-01-01,0.536637720753239
1993-02-01,0.300854037267079
1993-03-01,0.474117077890677
1993-04-01,0.885978428351283
1993-05-01,1.74684994272625
1993-06-01,0.872502110892199
1993-07-01,0.874255952380932
1993-08-01,0.885118937857296
1993-09-01,0.913909705721072
1993-10-01,0.806013403368956
1993-11-01,0.98823106639115
1993-12-01,0.489280313139413
1994-01-01,0.177053824362609
1994-02-01,0.415341109932829
1994-03-01,0.334418727448737
1994-04-01,0.0877116042452515
1994-05-01,0.192796424502664
1994-06-01,0.166185603078807
1994-07-01,0.480265455815573
1994-08-01,-0.00869036238809744
1994-09-01,0.112984529810518
1994-10-01,-0.14758225540411
1994-11-01,0.0695531211963182
1994-12-01,-0.0347523892267532
1995-01-01,0.0695289414218545
1995-02-01,-0.347403161368757
1995-03-01,-0.0610074952065558
1995-04-01,0.226737594837361
1995-05-01,-0.348037936135044
1995-06-01,-0.0960447044442461
1995-07-01,0.113616500611782
1995-08-01,-0.00872981230903803
1995-09-01,-0.296839532041215
1995-10-01,-0.411558669001742
1995-11-01,-0.290160907412296
1995-12-01,-0.573192239858911
1996-01-01,-0.354767184035482
1996-02-01,-0.445037828215397
1996-03-01,0.366562360303987
1996-04-01,0.195973632638509
1996-05-01,-0.737908961593175
1996-06-01,-0.116435288849066
1996-07-01,-0.242109038737451
1996-08-01,-0.979775280898881
1996-09-01,-0.490196078431365
1996-10-01,-0.94873198321475
1996-11-01,-0.211825382206662
1996-12-01,-0.203045685279196
1997-01-01,-0.00924812725423385
1997-02-01,-0.212726600073968
1997-03-01,-0.593196774492559
1997-04-01,-0.792540792540783
1997-05-01,-0.0281954887218131
1997-06-01,0.216226379618307
1997-07-01,-0.0562851782363787
1997-08-01,0.919842312746377
1997-09-01,-0.781250000000005
1997-10-01,-0.112485939257609
1997-11-01,0.48798798798801
1997-12-01,0.149420993649617
1998-01-01,0.149198060425206
1998-02-01,0.381750465549339
1998-03-01,-0.111306928856302
1998-04-01,-0.00928591326959087
1998-05-01,0.204309063893025
1998-06-01,-0.278035217794249
1998-07-01,-0.102230483271371
1998-08-01,0.0837287189505897
1998-09-01,0.371816322736574
1998-10-01,0.574180403778474
1998-11-01,0.819521178637202
1998-12-01,0.0365330167138487
1999-01-01,0.264767643567965
1999-02-01,-0.0910580950646439
1999-03-01,-0.0455705432008713
1999-04-01,0.492386249658057
1999-05-01,0.10888304146629
1999-06-01,-0.3625487174839
1999-07-01,-0.0909669789866381
1999-08-01,0.0546298825457693
1999-09-01,-0.209300209300238
1999-10-01,0.610979390844439
1999-11-01,0.67071512734525
1999-12-01,1.08940307913928
2000-01-01,-0.0534378339864788
2000-02-01,-1.2119051862413
2000-03-01,-0.0992242467977584
2000-04-01,0.749435665914224
2000-05-01,-0.967915397024558
2000-06-01,-0.226244343891402
2000-07-01,0.0907029478457977
2000-08-01,-0.299048482102405
2000-09-01,-0.0454462824940883
2000-10-01,-0.0909338910611912
2000-11-01,-0.573404933102757
2000-12-01,-0.357012083485906
2001-01-01,0.753330271015158
2001-02-01,0.410321874715056
2001-03-01,0.699237195786418
2001-04-01,0.721435656957339
2001-05-01,0.134300295460639
2001-06-01,0.697424892703869
2001-07-01,1.12768602379684
2001-08-01,0.983405039950825
2001-09-01,4.83436222937136
2001-10-01,-3.31757485278261
2001-11-01,0.437505361585315
2001-12-01,1.06764605398018
2002-01-01,0.616918786444681
2002-02-01,0
2002-03-01,0.226776415252818
2002-04-01,-0.519567585686748
2002-05-01,0.17690169320191
2002-06-01,0.327951564076693
2002-07-01,0.51965468108289
2002-08-01,-1.02559826565496
2002-09-01,0.766638584667219
2002-10-01,0.652119388011042
2002-11-01,0.473461250934463
2002-12-01,0.876322751322748
2003-01-01,0.565481068677265
2003-02-01,0.880123869285308
2003-03-01,0.113094757250185
2003-04-01,0.855321552489305
2003-05-01,1.47211776942157
2003-06-01,0.96191752739887
2003-07-01,0.523233112065593
2003-08-01,0.683654443753883
2003-09-01,0.0694444444444359
2003-10-01,0.0462641684015872
2003-11-01,0.107899807321791
2003-12-01,0.554315189775925
2004-01-01,-0.0229691447821534
2004-02-01,1.17935365293306
2004-03-01,0.567665758401466
2004-04-01,0.278467675171218
2004-05-01,0.0300210147102919
2004-06-01,0.667767106842738
2004-07-01,-0.104345233658794
2004-08-01,1.01469820189509
2004-09-01,0.620429869266568
2004-10-01,-0.0220215811495191
2004-11-01,0.903083700440521
2004-12-01,0.123699337844731
2005-01-01,-0.632267441860476
2005-02-01,0.28523367220069
2005-03-01,-0.0364644107351196
2005-04-01,-0.941124972641722
2005-05-01,0.537634408602159
2005-06-01,0.981613068639663
2005-07-01,-0.783460282916215
2005-08-01,0.745777582803248
2005-09-01,0.0217722621380288
2005-10-01,-0.101581773327532
2005-11-01,-0.0581057524694842
2005-12-01,-0.08720930232558
2006-01-01,0.378236834448636
2006-02-01,-0.0942028985507114
2006-03-01,0.319141219989817
2006-04-01,-0.166293109681132
2006-05-01,0.398319814600242
2006-06-01,-0.98102863738007
2006-07-01,-0.160268084796408
2006-08-01,0.167821962787313
2006-09-01,-0.64102564102564
2006-10-01,0.505865102639295
2006-11-01,-0.0145889561601912
2006-12-01,-0.233457357554535
2007-01-01,0.372943327239489
2007-02-01,-0.692117149934418
2007-03-01,0.227422786295928
2007-04-01,0.827111696676913
2007-05-01,0.159709618874794
2007-06-01,-1.08719286801481
2007-07-01,0.307759947241161
2007-08-01,0.613631382862156
2007-09-01,-0.145211645974009
2007-10-01,0.378099323783905
2007-11-01,-0.659181455994197
2007-12-01,0.262505468863916
2008-01-01,0.254545454545462
2008-02-01,0.137830975698223
2008-03-01,0.594030715734583
2008-04-01,0.158432954054436
2008-05-01,0.100661489790038
2008-06-01,0.58181295790833
2008-07-01,1.30686281511106
2008-08-01,-0.697871140561112
2008-09-01,3.79782778448214
2008-10-01,0.895910272192583
2008-11-01,2.62997356469871
2008-12-01,5.92431147216168
2009-01-01,-1.24080309265495
2009-02-01,-1.06067302228676
2009-03-01,0.740220789994261
2009-04-01,2.05232153037308
2009-05-01,0.297933089193726
2009-06-01,2.31449965963242
2009-07-01,0.447589669146552
2009-08-01,0.108388029144335
2009-09-01,0.144360902255625
2009-10-01,0.852904078323028
2009-11-01,0.184622714549448
2009-12-01,0.713351563428855
2010-01-01,-1.13327824341873
2010-02-01,1.45074626865672
2010-03-01,0.741481786618019
2010-04-01,-0.782756002102929
2010-05-01,0.612304974977927
2010-06-01,1.01234712388085
2010-07-01,-0.0926891437840291
2010-08-01,1.54818508639682
2010-09-01,0.845086507166143
2010-10-01,0.843666836532457
2010-11-01,2.54912970241435
2010-12-01,0.536574682435429
2011-01-01,0.931271103365647
2011-02-01,1.04138563643231
2011-03-01,0.977250881127843
2011-04-01,0.528848696387962
2011-05-01,1.88331842811301
2011-06-01,0.779676769762988
2011-07-01,2.75642996208627
2011-08-01,5.56441962504987
2011-09-01,0.477045153976941
2011-10-01,0.587599304282431
2011-11-01,0.981400130853362
2011-12-01,-0.0416512402813811
2012-01-01,1.83804805778045
2012-02-01,0.568285142753235
2012-03-01,0.741376972107951
2012-04-01,0.982723805250148
2012-05-01,0.168858869534322
2012-06-01,0.683169195279925
2012-07-01,2.31318293972505
2012-08-01,1.05938590069335
2012-09-01,1.56815954318831
2012-10-01,1.33836794629746
2012-11-01,-0.318787778421787
2012-12-01,1.64056983843502
2013-01-01,0.706930369401768
2013-02-01,0.365185636031651
2013-03-01,0.117242773398016
2013-04-01,1.67178161847843
2013-05-01,0.317737707522445
2013-06-01,0.130651674716938
2013-07-01,1.15456091099598
2013-08-01,0.0820857600750523
2013-09-01,1.03890017184815
2013-10-01,1.5036722071898
2013-11-01,-0.517917666323924
2013-12-01,1.37426788653677
