"Date","CCUSSP01IFM650N"
2017-07-01,1.40774881256388
2017-08-01,1.41338960508481
2017-09-01,1.41329572082322
2017-10-01,1.40468575072728
2017-11-01,1.41541814990694
2017-12-01,1.42413423319628
2018-01-01,1.45712270721742
2018-02-01,1.44588695766588
2018-03-01,1.45386451727336
2018-04-01,1.43806264200869
2018-05-01,1.4166513196107
2018-06-01,1.4065726325976
2018-07-01,1.40486730325887
2018-08-01,1.40138849572156
2018-09-01,1.3952508451732
2018-10-01,1.38212606924728
2018-11-01,1.38322534954105
2018-12-01,1.39079156902151
2019-01-01,1.40069754737859
2019-02-01,1.39797573114131
2019-03-01,1.38825067920164
2019-04-01,1.3857593822839
2019-05-01,1.37761919850115
2019-06-01,1.39021152068287
2019-07-01,1.37541743919279
2019-08-01,1.36833909632149
2019-09-01,1.36330607175625
2019-10-01,1.37939025433198
2019-11-01,1.37290032057223
2019-12-01,1.38282558282641
2020-01-01,1.3769514844914
2020-02-01,1.3732811669594
2020-03-01,1.36479830328275
2020-04-01,1.36640208567614
2020-05-01,1.37201877470491
2020-06-01,1.37569558608071
2020-07-01,1.41306805335745
2020-08-01,1.41891268720779
2020-09-01,1.40757443957424
2020-10-01,1.41163981727734
2020-11-01,1.43009345660739
2020-12-01,1.44026846604207
2021-01-01,1.44080177737307
2021-02-01,1.43927138325494
2021-03-01,1.41720744940924
2021-04-01,1.43598727715272
2021-05-01,1.4446670836939
2021-06-01,1.42642364211601
2021-07-01,1.42877145657535
2021-08-01,1.42425593309415
2021-09-01,1.40887138131386
2021-10-01,1.41538008616834
2021-11-01,1.4007956519303
2021-12-01,1.39959383786825
2022-01-01,1.39178263695489
2022-02-01,1.3948635544471
2022-03-01,1.38239929221156
2022-04-01,1.34430284454482
2022-05-01,1.34970070386892
2022-06-01,1.32778143655329
2022-07-01,1.32359870604991
2022-08-01,1.30134454918822
2022-09-01,1.27988040797468
2022-10-01,1.28329344429544
2022-11-01,1.31484140382987
2022-12-01,1.33084376825751
2023-01-01,1.34846854427427
2023-02-01,1.32878534402917
2023-03-01,1.34523055233821
2023-04-01,1.34700816017543
2023-05-01,1.327464171742
2023-06-01,1.33007376589106
2023-07-01,1.34293622261585
2023-08-01,1.32994109690882
2023-09-01,1.31497626467842
2023-10-01,1.31413642838745
