"Date","SMU45000005552200001SA"
1990-01-01,27.9670824756453
1990-02-01,27.9732989886722
1990-03-01,27.9501811009319
1990-04-01,28.1734827840627
1990-05-01,28.2291278786136
1990-06-01,28.1115946067323
1990-07-01,28.5806465539714
1990-08-01,28.4178428334576
1990-09-01,28.4523508210421
1990-10-01,28.4573105302397
1990-11-01,28.6050845421735
1990-12-01,28.575647314299
1991-01-01,28.5855015582632
1991-02-01,28.3750485543651
1991-03-01,28.442267584177
1991-04-01,28.4696081511537
1991-05-01,28.5234237335112
1991-06-01,28.3921197422526
1991-07-01,28.3803216376637
1991-08-01,28.3360195602152
1991-09-01,28.3648714216667
1991-10-01,28.1488957023895
1991-11-01,28.1045396019608
1991-12-01,27.9723385778195
1992-01-01,28.5148011566914
1992-02-01,28.2845765976589
1992-03-01,28.2221096009567
1992-04-01,28.0614359506601
1992-05-01,28.0094566304821
1992-06-01,27.8560861385041
1992-07-01,28.4861990784684
1992-08-01,28.3648806808859
1992-09-01,28.2907740965081
1992-10-01,28.43529141307
1992-11-01,28.4134922902997
1992-12-01,28.3669563673936
1993-01-01,28.333564865665
1993-02-01,28.4956455729999
1993-03-01,28.3993339592199
1993-04-01,28.3471579537529
1993-05-01,28.291287502028
1993-06-01,28.3229291627054
1993-07-01,28.192256558235
1993-08-01,28.2007736560504
1993-09-01,28.337976102129
1993-10-01,28.2156805638093
1993-11-01,28.2147499968593
1993-12-01,28.1550479230657
1994-01-01,28.1358799353734
1994-02-01,28.2137359013824
1994-03-01,28.2898339672588
1994-04-01,28.3259688100779
1994-05-01,28.354458383372
1994-06-01,28.4049999763058
1994-07-01,28.3110109303078
1994-08-01,28.0368045156725
1994-09-01,27.8917513493861
1994-10-01,27.9952640877601
1994-11-01,27.9278352673477
1994-12-01,27.8348296114678
1995-01-01,27.6023735904748
1995-02-01,27.5291953860082
1995-03-01,27.5864009227437
1995-04-01,27.6045322224422
1995-05-01,27.6193387917479
1995-06-01,27.7139871566384
1995-07-01,27.7302711735506
1995-08-01,27.8677076501953
1995-09-01,28.2608333106173
1995-10-01,27.9693534997865
1995-11-01,28.1288515203535
1995-12-01,28.2127997973561
1996-01-01,28.6464440947236
1996-02-01,28.94172371268
1996-03-01,28.7868352144332
1996-04-01,28.7881860013789
1996-05-01,28.792996446
1996-06-01,28.8473838867
1996-07-01,28.9537589176304
1996-08-01,28.9838021352287
1996-09-01,29.1038816193506
1996-10-01,29.0540060151652
1996-11-01,29.1399427182005
1996-12-01,29.0013844631666
1997-01-01,28.582769183609
1997-02-01,28.8328207107141
1997-03-01,28.8923299503363
1997-04-01,29.6692133670717
1997-05-01,29.4833616876023
1997-06-01,29.3907400374959
1997-07-01,29.4786347970464
1997-08-01,29.5912257258481
1997-09-01,29.533038717243
1997-10-01,29.8331908096795
1997-11-01,29.730125775226
1997-12-01,30.1093230729042
1998-01-01,30.245501875647
1998-02-01,30.3127301323659
1998-03-01,30.5127756186691
1998-04-01,30.4410115552403
1998-05-01,30.5820310151212
1998-06-01,30.7327275983326
1998-07-01,30.8019814087162
1998-08-01,30.5861515688073
1998-09-01,31.0286161464479
1998-10-01,31.4227359188582
1998-11-01,31.6237720760982
1998-12-01,31.7222151695847
1999-01-01,31.9364456077875
1999-02-01,31.8964281345628
1999-03-01,31.9258616562663
1999-04-01,31.6078558832914
1999-05-01,31.4932146370672
1999-06-01,31.5648721856853
1999-07-01,31.712951905115
1999-08-01,31.6951121065612
1999-09-01,31.8160052595048
1999-10-01,31.5013841188453
1999-11-01,31.4993595658263
1999-12-01,31.4314894602436
2000-01-01,31.4525847165203
2000-02-01,31.4931622288149
2000-03-01,31.3440451816897
2000-04-01,31.6781910769137
2000-05-01,31.8117672097196
2000-06-01,31.8843440197703
2000-07-01,31.3192293874221
2000-08-01,31.3056354320531
2000-09-01,31.1753447525211
2000-10-01,31.2854893379371
2000-11-01,31.2877629757914
2000-12-01,31.0303871792303
2001-01-01,31.2804347229665
2001-02-01,31.4965299877265
2001-03-01,31.2563133806696
2001-04-01,31.8529081354876
2001-05-01,31.9331471993065
2001-06-01,32.085205202996
2001-07-01,32.5392587148957
2001-08-01,32.4274718798415
2001-09-01,32.3381584935829
2001-10-01,32.1574710793674
2001-11-01,32.2721618105531
2001-12-01,32.3273164072541
2002-01-01,32.2993310288975
2002-02-01,32.2909205520973
2002-03-01,32.4755801399287
2002-04-01,32.347548204364
2002-05-01,32.3478129552323
2002-06-01,32.3826625855503
2002-07-01,32.767150179691
2002-08-01,32.7394713702032
2002-09-01,33.1016836560815
2002-10-01,33.5466903304729
2002-11-01,33.7825972543624
2002-12-01,34.0042209594063
2003-01-01,33.8004449026349
2003-02-01,34.064681778681
2003-03-01,34.1736491814862
2003-04-01,34.4651754773998
2003-05-01,34.6656517999798
2003-06-01,34.7899143005858
2003-07-01,34.7998667424055
2003-08-01,34.8527456598685
2003-09-01,34.9834779381086
2003-10-01,35.037979088957
2003-11-01,34.8971088806283
2003-12-01,34.8784584571477
2004-01-01,34.7770398772233
2004-02-01,34.9189556199386
2004-03-01,35.1725579442362
2004-04-01,35.1978988539278
2004-05-01,35.0763537565472
2004-06-01,35.3078025237057
2004-07-01,35.0228955685552
2004-08-01,35.1606967700571
2004-09-01,35.1700710442613
2004-10-01,35.1476011795851
2004-11-01,35.1246731974219
2004-12-01,34.9572681541114
2005-01-01,35.1499550163571
2005-02-01,35.1643471408436
2005-03-01,35.0588991508412
2005-04-01,35.1215954089715
2005-05-01,35.280422503543
2005-06-01,35.331182931812
2005-07-01,35.4436946026352
2005-08-01,35.562217239081
2005-09-01,35.6711589284488
2005-10-01,35.6661120388863
2005-11-01,35.9419308957944
2005-12-01,36.3610292669332
2006-01-01,36.8175669568415
2006-02-01,36.7144870598067
2006-03-01,36.6397784675343
2006-04-01,37.6435627336663
2006-05-01,37.7714353146799
2006-06-01,37.7564569853663
2006-07-01,37.938221596451
2006-08-01,38.5696825531193
2006-09-01,38.6782145693281
2006-10-01,38.8009646546424
2006-11-01,38.8501166540462
2006-12-01,38.9661300734548
2007-01-01,38.8945143416239
2007-02-01,38.8915489545828
2007-03-01,38.9076486432486
2007-04-01,38.9506436253886
2007-05-01,38.9615703880497
2007-06-01,38.8816057573979
2007-07-01,39.0222072612829
2007-08-01,38.4906256675658
2007-09-01,38.4811099596295
2007-10-01,38.6292473209949
2007-11-01,38.4423980077535
2007-12-01,38.0755752515619
2008-01-01,38.3745618870897
2008-02-01,38.4013797722682
2008-03-01,38.3861242856867
2008-04-01,38.3499468804709
2008-05-01,38.2354323281086
2008-06-01,38.1934879666904
2008-07-01,38.1037151603418
2008-08-01,38.2259673680766
2008-09-01,37.9857575484142
2008-10-01,37.7482738176324
2008-11-01,37.7212171551284
2008-12-01,37.5884530070574
2009-01-01,37.6638623443683
2009-02-01,37.7290185805534
2009-03-01,37.4649656724444
2009-04-01,37.0340495859095
2009-05-01,36.914353199512
2009-06-01,36.7946059261378
2009-07-01,36.7086459424926
2009-08-01,36.3535554118414
2009-09-01,36.2852308465491
2009-10-01,36.1674520164821
2009-11-01,36.0862208241188
2009-12-01,35.9051882587383
2010-01-01,35.455603331488
2010-02-01,35.4538113765013
2010-03-01,35.4517567971393
2010-04-01,35.6226904093455
