"Date","M14065USM144NNBR"
1924-12-01,1884
1925-01-01,1754
1925-02-01,1715
1925-03-01,1731
1925-04-01,1709
1925-05-01,1685
1925-06-01,1660
1925-07-01,1636
1925-08-01,1626
1925-09-01,1680
1925-10-01,1714
1925-11-01,1724
1925-12-01,1817
1926-01-01,1737
1926-02-01,1676
1926-03-01,1673
1926-04-01,1675
1926-05-01,1687
1926-06-01,1703
1926-07-01,1715
1926-08-01,1699
1926-09-01,1734
1926-10-01,1750
1926-11-01,1767
1926-12-01,1856
1927-01-01,1754
1927-02-01,1705
1927-03-01,1722
1927-04-01,1745
1927-05-01,1731
1927-06-01,1718
1927-07-01,1715
1927-08-01,1681
1927-09-01,1722
1927-10-01,1732
1927-11-01,1729
1927-12-01,1795
1928-01-01,1664
1928-02-01,1597
1928-03-01,1592
1928-04-01,1600
1928-05-01,1598
1928-06-01,1618
1928-07-01,1642
1928-08-01,1650
1928-09-01,1701
1928-10-01,1725
1928-11-01,1746
1928-12-01,1852
1929-01-01,1722
1929-02-01,1663
1929-03-01,1670
1929-04-01,1671
1929-05-01,1664
1929-06-01,1667
1929-07-01,1789
1929-08-01,1831
1929-09-01,1870
1929-10-01,1873
1929-11-01,1937
1929-12-01,1946
1930-01-01,1797
1930-02-01,1678
1930-03-01,1616
1930-04-01,1555
1930-05-01,1486
1930-06-01,1441
1930-07-01,1390
1930-08-01,1347
1930-09-01,1366
1930-10-01,1381
1930-11-01,1394
1930-12-01,1587
1931-01-01,1566
1931-02-01,1472
1931-03-01,1460
1931-04-01,1527
1931-05-01,1557
1931-06-01,1656
1931-07-01,1742
1931-08-01,1876
1931-09-01,2025
1931-10-01,2331
1931-11-01,2453
1931-12-01,2564
1932-01-01,2652
1932-02-01,2664
1932-03-01,2605
1932-04-01,2558
1932-05-01,2562
1932-06-01,2630
1932-07-01,2863
1932-08-01,2847
1932-09-01,2795
1932-10-01,2732
1932-11-01,2707
1932-12-01,2740
1933-01-01,2715
1933-02-01,2919
1933-03-01,4042
1933-04-01,3535
1933-05-01,3305
1933-06-01,3128
1933-07-01,3062
1933-08-01,2999
1933-09-01,3001
1933-10-01,2995
1933-11-01,2989
1933-12-01,3072
1934-01-01,2984
1934-02-01,2963
1934-03-01,3004
1934-04-01,3042
1934-05-01,3061
1934-06-01,3072
1934-07-01,3097
1934-08-01,3110
1934-09-01,3156
1934-10-01,3179
1934-11-01,3182
1934-12-01,3231
1935-01-01,3119
1935-02-01,3124
1935-03-01,3155
1935-04-01,3172
1935-05-01,3165
1935-06-01,3201
1935-07-01,3268
1935-08-01,3334
1935-09-01,3434
1935-10-01,3509
1935-11-01,3584
1935-12-01,3697
1936-01-01,3640
1936-02-01,3670
1936-03-01,3742
1936-04-01,3770
1936-05-01,3779
1936-06-01,3884
1936-07-01,4011
1936-08-01,3995
1936-09-01,4044
1936-10-01,4093
1936-11-01,4151
1936-12-01,4274
1937-01-01,4194
1937-02-01,4169
1937-03-01,4177
1937-04-01,4186
1937-05-01,4203
1937-06-01,4195
1937-07-01,4224
1937-08-01,4239
1937-09-01,4273
1937-10-01,4281
1937-11-01,4270
1937-12-01,4311
1938-01-01,4186
1938-02-01,4130
1938-03-01,4132
1938-04-01,4145
1938-05-01,4137
1938-06-01,4129
1938-07-01,4143
1938-08-01,4150
1938-09-01,4212
1938-10-01,4286
1938-11-01,4352
1938-12-01,4451
1939-01-01,4369
1939-02-01,4348
1939-03-01,4347
1939-04-01,4420
1939-05-01,4464
1939-06-01,4457
1939-07-01,4524
1939-08-01,4569
1939-09-01,4685
1939-10-01,4752
1939-11-01,4817
1939-12-01,4939
1940-01-01,4871
1940-02-01,4851
1940-03-01,4899
1940-04-01,4932
1940-05-01,4983
1940-06-01,5107
1940-07-01,5236
1940-08-01,5307
1940-09-01,5404
1940-10-01,5508
1940-11-01,5658
1940-12-01,5868
1941-01-01,5861
1941-02-01,5941
1941-03-01,6067
1941-04-01,6209
1941-05-01,6383
1941-06-01,6581
1941-07-01,6789
1941-08-01,6948
1941-09-01,7151
1941-10-01,7340
1941-11-01,7544
1941-12-01,7984
1942-01-01,8195
1942-02-01,8430
1942-03-01,8588
1942-04-01,8717
1942-05-01,8964
1942-06-01,9272
1942-07-01,9552
1942-08-01,9953
1942-09-01,10460
1942-10-01,10944
1942-11-01,11511
1942-12-01,12066
1943-01-01,12173
1943-02-01,12502
1943-03-01,12680
1943-04-01,12946
1943-05-01,13319
1943-06-01,13711
1943-07-01,14125
1943-08-01,14650
1943-09-01,15164
1943-10-01,15484
1943-11-01,16092
1943-12-01,16712
1944-01-01,16931
1944-02-01,17181
1944-03-01,17466
1944-04-01,17792
1944-05-01,18298
1944-06-01,18734
1944-07-01,19014
1944-08-01,19497
1944-09-01,19974
1944-10-01,20563
1944-11-01,21186
1944-12-01,21632
1945-01-01,21689
1945-02-01,22006
1945-03-01,22268
1945-04-01,22466
1945-05-01,22778
1945-06-01,22928
1945-07-01,23216
1945-08-01,23632
1945-09-01,23974
1945-10-01,24158
1945-11-01,24334
1945-12-01,24596
1946-01-01,24296
1946-02-01,24145
1946-03-01,24036
1946-04-01,23966
1946-05-01,23982
1946-06-01,24135
1946-07-01,24234
1946-08-01,24336
1946-09-01,24448
1946-10-01,24558
1946-11-01,24712
1946-12-01,24948
1947-01-01,24568
1947-02-01,24358
1947-03-01,24238
1947-04-01,24076
1947-05-01,24049
1947-06-01,24127
1947-07-01,24137
1947-08-01,24256
1947-09-01,24546
1947-10-01,24508
1947-11-01,24598
1947-12-01,24847
1948-01-01,24381
1948-02-01,24100
1948-03-01,23876
1948-04-01,23700
1948-05-01,23649
1948-06-01,23708
1948-07-01,23817
1948-08-01,23867
1948-09-01,24043
1948-10-01,24071
1948-11-01,24154
1948-12-01,24266
1949-01-01,23779
1949-02-01,23523
1949-03-01,23428
1949-04-01,23342
1949-05-01,23306
1949-06-01,23291
