"Date","SMU24125805552200001SA"
1990-01-01,24.9032597620707
1990-02-01,24.5917815617365
1990-03-01,24.4201974299235
1990-04-01,24.5689166405478
1990-05-01,24.4960612809572
1990-06-01,24.4555619841159
1990-07-01,22.8177642141126
1990-08-01,22.8024706824913
1990-09-01,22.706449803842
1990-10-01,23.748142756852
1990-11-01,23.6897918181039
1990-12-01,23.7138423972183
1991-01-01,23.7016969633889
1991-02-01,23.6061882106897
1991-03-01,23.7092795596911
1991-04-01,23.2574651367218
1991-05-01,23.1889870860207
1991-06-01,23.1685963998566
1991-07-01,23.2145652081303
1991-08-01,23.2058096033779
1991-09-01,23.4089891673914
1991-10-01,23.1276390595701
1991-11-01,23.2808075618722
1991-12-01,23.3071629946202
1992-01-01,23.7196225974704
1992-02-01,23.6256629731877
1992-03-01,23.6973257364675
1992-04-01,22.9510993703376
1992-05-01,23.0940049012186
1992-06-01,23.186060552484
1992-07-01,23.0110302764168
1992-08-01,23.0091135529709
1992-09-01,23.0150680570836
1992-10-01,22.8024629242759
1992-11-01,22.7640830829039
1992-12-01,22.9908325618309
1993-01-01,22.7409255672622
1993-02-01,22.6471638923484
1993-03-01,22.7870752604775
1993-04-01,22.9498563035099
1993-05-01,23.0007229011554
1993-06-01,23.1043504302295
1993-07-01,23.2054748847364
1993-08-01,23.298032119383
1993-09-01,23.4126111215367
1993-10-01,23.7847996044808
1993-11-01,23.8414420616545
1993-12-01,23.7510264319233
1994-01-01,23.7946040220709
1994-02-01,23.7830896695981
1994-03-01,23.8846693271647
1994-04-01,23.7498468382028
1994-05-01,23.8161106464811
1994-06-01,23.6129053266155
1994-07-01,23.5851302687886
1994-08-01,23.3823835978291
1994-09-01,23.3118501077922
1994-10-01,23.2714932207608
1994-11-01,23.0353373933927
1994-12-01,22.9377994075473
1995-01-01,23.0294038361913
1995-02-01,22.7124650976931
1995-03-01,22.3920803810942
1995-04-01,22.3440515374987
1995-05-01,22.0084573148586
1995-06-01,21.9026635850877
1995-07-01,21.8533452159673
1995-08-01,21.968023004873
1995-09-01,21.6114821745972
1995-10-01,21.8816139404431
1995-11-01,21.9520223744403
1995-12-01,22.027704344578
1996-01-01,22.0535959515497
1996-02-01,22.1378949234921
1996-03-01,22.2076962466045
1996-04-01,22.1480486060452
1996-05-01,22.1073270911638
1996-06-01,22.0760871980112
1996-07-01,22.1163333293611
1996-08-01,22.239864073781
1996-09-01,22.299802447055
1996-10-01,22.0001559889637
1996-11-01,22.0645973859207
1996-12-01,22.0194187894794
1997-01-01,21.880700179935
1997-02-01,21.8658875332132
1997-03-01,21.9230635670936
1997-04-01,22.8643638272769
1997-05-01,23.002863679538
1997-06-01,23.139396244439
1997-07-01,23.176363980237
1997-08-01,23.0958334851129
1997-09-01,23.2862221426918
1997-10-01,23.3328512144394
1997-11-01,23.2761874181638
1997-12-01,23.295991215616
1998-01-01,22.412398530509
1998-02-01,22.5002301157512
1998-03-01,22.3413326190168
1998-04-01,22.768644777332
1998-05-01,22.8938532213047
1998-06-01,23.0025075873964
1998-07-01,23.0449404464691
1998-08-01,22.9667947906301
1998-09-01,22.9889142144535
1998-10-01,22.9566968948906
1998-11-01,23.0911974854254
1998-12-01,23.3147854388238
1999-01-01,23.3291026936319
1999-02-01,23.4242589519362
1999-03-01,23.461482300236
1999-04-01,23.3752982226011
