"Date","SMU42338745552200001SA"
1990-01-01,17.5933747295572
1990-02-01,17.4632514833214
1990-03-01,17.2338020226391
1990-04-01,16.9678700325345
1990-05-01,16.8732573238806
1990-06-01,16.6761343665017
1990-07-01,16.5973435812428
1990-08-01,16.3439055842468
1990-09-01,16.2039671385353
1990-10-01,16.013492946246
1990-11-01,16.0483671798268
1990-12-01,16.0563946267969
1991-01-01,15.8562771700872
1991-02-01,15.9574337054816
1991-03-01,16.1264204428359
1991-04-01,15.7317400525671
1991-05-01,15.7639174637586
1991-06-01,15.8642074811231
1991-07-01,15.8058354652806
1991-08-01,15.8417283875172
1991-09-01,15.804406863531
1991-10-01,16.1295915306206
1991-11-01,16.0736285844631
1991-12-01,16.0872231710572
1992-01-01,16.0361038047631
1992-02-01,15.9681368440357
1992-03-01,15.9203345171835
1992-04-01,16.0996904598343
1992-05-01,16.156618986648
1992-06-01,16.0396604809288
1992-07-01,15.1224383263788
1992-08-01,15.3372858879479
1992-09-01,15.5017799733928
1992-10-01,16.559315327503
1992-11-01,16.3124790502702
1992-12-01,16.2413100844336
1993-01-01,16.1014028261141
1993-02-01,16.0754712776643
1993-03-01,16.1166463958772
1993-04-01,15.9463569975664
1993-05-01,15.9307614782079
1993-06-01,16.0079410467116
1993-07-01,16.1277399919454
1993-08-01,16.4223431267395
1993-09-01,16.1900821101477
1993-10-01,16.5100102388044
1993-11-01,16.5620685894788
1993-12-01,16.696100215543
1994-01-01,16.8729022912204
1994-02-01,16.8740996794121
1994-03-01,16.8891662372723
1994-04-01,17.1149606755721
1994-05-01,17.015137386835
1994-06-01,16.860922144775
1994-07-01,16.8512390174401
1994-08-01,16.7216683677526
1994-09-01,16.5961446277608
1994-10-01,16.2630862994374
1994-11-01,16.1066280263342
1994-12-01,16.054473365612
1995-01-01,16.2192004510434
1995-02-01,16.1325548391933
1995-03-01,16.1467175200237
1995-04-01,16.1804720608814
1995-05-01,16.1017593403099
1995-06-01,16.229114525832
1995-07-01,16.096781731644
1995-08-01,16.1451189772731
1995-09-01,16.217622909191
1995-10-01,16.1126557351332
1995-11-01,16.238502809868
1995-12-01,16.1825808024148
1996-01-01,16.1648187192035
1996-02-01,16.2793452334619
1996-03-01,16.3875503028118
1996-04-01,16.7831969976801
1996-05-01,16.8173872928637
1996-06-01,16.9072927680228
1996-07-01,17.0397033593884
1996-08-01,17.1632813598166
1996-09-01,17.3480059094652
1996-10-01,17.6527592035155
1996-11-01,17.7519228362592
1996-12-01,17.9866471840556
1997-01-01,17.9075590338337
1997-02-01,18.0215032839514
