"Date","SMU48264205552210001SA"
1990-01-01,26.8430687648003
1990-02-01,27.0829107863096
1990-03-01,26.8887412331324
1990-04-01,27.0210396936283
1990-05-01,27.2343669214913
1990-06-01,27.4598006171422
1990-07-01,27.0442720924812
1990-08-01,26.9654178240541
1990-09-01,26.7716794304457
1990-10-01,26.4495029042961
1990-11-01,26.5258078662763
1990-12-01,26.7995453512774
1991-01-01,25.3413554735569
1991-02-01,25.3031831735238
1991-03-01,25.2925934344709
1991-04-01,25.3195597903871
1991-05-01,25.2404431378952
1991-06-01,25.3659372938355
1991-07-01,25.0331174990367
1991-08-01,24.9609610390702
1991-09-01,24.8802647825885
1991-10-01,24.3314883829934
1991-11-01,24.2127468819031
1991-12-01,24.1899033637607
1992-01-01,24.1314177751433
1992-02-01,24.1407584163005
1992-03-01,24.0913121621565
1992-04-01,23.8247767619655
1992-05-01,23.9609627810975
1992-06-01,23.3776106788198
1992-07-01,23.3185919524067
1992-08-01,23.2603671380207
1992-09-01,23.3843468882838
1992-10-01,23.4990873714396
1992-11-01,23.5953615740892
1992-12-01,23.4842261499201
1993-01-01,23.417390357476
1993-02-01,23.2757279751438
1993-03-01,22.8898631973613
1993-04-01,23.5360567075045
1993-05-01,23.2788351768685
1993-06-01,23.3963013160247
1993-07-01,23.6092688381838
1993-08-01,23.5601129017545
1993-09-01,23.4952704349579
1993-10-01,23.4533675377055
1993-11-01,23.4739018662578
1993-12-01,23.3854969097926
1994-01-01,23.2002847328779
1994-02-01,23.2016546015806
1994-03-01,23.0980495805699
1994-04-01,23.5475272770805
1994-05-01,23.7023544396125
1994-06-01,23.7142897597899
1994-07-01,23.7004055821792
1994-08-01,23.648112303303
1994-09-01,23.489457787342
1994-10-01,23.6175670082588
1994-11-01,23.5682318650604
1994-12-01,23.5883930331948
1995-01-01,23.6001755567808
1995-02-01,23.4104747716033
1995-03-01,23.3185026626805
1995-04-01,23.0528467525402
1995-05-01,23.0042648172881
1995-06-01,22.9320158043537
1995-07-01,22.8986062883076
1995-08-01,22.8229701844621
1995-09-01,22.8780376280365
1995-10-01,22.8942712455229
1995-11-01,22.8807204638404
1995-12-01,22.8897019689475
1996-01-01,23.1114660502031
1996-02-01,23.1102644163277
1996-03-01,23.1388643114621
1996-04-01,23.058576369063
1996-05-01,23.0033302627161
1996-06-01,23.0454999335374
1996-07-01,22.889772139213
1996-08-01,22.9949180291838
1996-09-01,23.0376191559863
1996-10-01,23.1928564787726
1996-11-01,23.2087704726178
1996-12-01,23.0970680543333
1997-01-01,23.1369406136227
1997-02-01,23.204866835846
1997-03-01,23.1527783454867
1997-04-01,24.156210618592
1997-05-01,24.0975095216186
1997-06-01,24.1688544854492
1997-07-01,24.1670531060554
1997-08-01,24.2716491658955
1997-09-01,24.2928571045245
1997-10-01,25.0979401888183
1997-11-01,25.1252140005292
1997-12-01,25.4115159653701
1998-01-01,25.2686813227328
1998-02-01,25.4074859246243
1998-03-01,25.3753464874598
1998-04-01,25.7438864477067
1998-05-01,25.8954363309079
1998-06-01,25.8863899742695
1998-07-01,25.9208883696378
1998-08-01,26.0514340063895
1998-09-01,26.2489022121439
1998-10-01,25.8168141908625
1998-11-01,26.0399361965751
1998-12-01,26.3338485206985
1999-01-01,26.194070467018
1999-02-01,26.3246883895067
1999-03-01,26.5040283716422
1999-04-01,27.5162727817619
1999-05-01,27.7824216697358
1999-06-01,27.8952264053127
1999-07-01,28.0693149327318
1999-08-01,28.1414201686138
1999-09-01,28.3325512127444
1999-10-01,28.4355253649116
1999-11-01,28.5433642279768
1999-12-01,28.5593564401639
2000-01-01,27.8032127023953
2000-02-01,27.9461431563253
2000-03-01,27.8257984084378
2000-04-01,27.3941585055461
2000-05-01,27.4692271659853
2000-06-01,27.5860332419819
2000-07-01,27.9289500695419
2000-08-01,27.9462347708366
2000-09-01,28.1399621098736
2000-10-01,28.151622318201
2000-11-01,28.241722718743
2000-12-01,28.180514936472
2001-01-01,28.1861927008758
2001-02-01,28.1582325429658
2001-03-01,28.038042083822
2001-04-01,28.0796285307134
2001-05-01,27.8687102357532
2001-06-01,27.777540345775
2001-07-01,27.5067650774856
2001-08-01,27.2610975420512
2001-09-01,27.1671979787213
2001-10-01,26.6509613740854
2001-11-01,26.4288433671061
2001-12-01,26.2860522503038
2002-01-01,26.5602266753196
2002-02-01,26.3545640129689
2002-03-01,26.4433139412418
2002-04-01,26.6856903028335
2002-05-01,26.7882120298086
2002-06-01,26.7681781316738
2002-07-01,26.8054245635313
2002-08-01,26.7699834485537
2002-09-01,26.7891619642381
2002-10-01,26.844912430203
2002-11-01,26.9203540631055
2002-12-01,26.7705313045201
2003-01-01,26.7281140474723
2003-02-01,26.7448110526539
2003-03-01,26.8476338866355
2003-04-01,26.904903149074
2003-05-01,27.0121177821423
2003-06-01,27.079607331093
2003-07-01,27.0135244755921
2003-08-01,27.1666984087503
2003-09-01,27.202777802317
2003-10-01,27.4331664988219
2003-11-01,27.6103500555137
2003-12-01,27.8490865834505
2004-01-01,27.9078967642535
2004-02-01,27.9215247370609
2004-03-01,27.9386941923425
2004-04-01,27.9444095430799
2004-05-01,27.9399257534725
2004-06-01,27.9935537987713
2004-07-01,28.0289579749079
2004-08-01,27.9607164142286
2004-09-01,28.0002905775411
2004-10-01,28.2279050098159
2004-11-01,28.103818219375
2004-12-01,28.233010014063
2005-01-01,28.2920553730389
2005-02-01,28.3861713120642
2005-03-01,28.5275170159015
2005-04-01,28.2737251677307
2005-05-01,28.367210683375
2005-06-01,28.4200686070325
2005-07-01,28.937309345864
2005-08-01,29.1595190946449
2005-09-01,29.3899062674804
2005-10-01,29.4340819856644
2005-11-01,29.6987579805584
2005-12-01,29.5275332396508
2006-01-01,29.4848413573374
2006-02-01,29.4502560954776
2006-03-01,29.5117474209645
2006-04-01,29.6791549134217
2006-05-01,29.7875480000988
2006-06-01,29.7337160241292
2006-07-01,29.8513242223484
2006-08-01,30.0709930897389
2006-09-01,30.1749680509405
2006-10-01,30.0541373676667
2006-11-01,29.7996707694123
2006-12-01,29.9318618137477
2007-01-01,30.4752957429406
2007-02-01,30.7278402353366
2007-03-01,30.9044300322511
2007-04-01,30.1477510425587
2007-05-01,30.3833539092609
2007-06-01,30.5417196275767
2007-07-01,30.5734046349953
2007-08-01,30.589446231417
2007-09-01,30.6793604722154
2007-10-01,30.6755697329885
2007-11-01,30.6994856141877
2007-12-01,30.6395232492592
2008-01-01,30.469152596094
2008-02-01,30.7177588519485
2008-03-01,30.7916302595532
2008-04-01,30.2027484167434
2008-05-01,30.2666297581705
2008-06-01,30.2367558971449
2008-07-01,30.3038000807299
2008-08-01,30.2173729163134
2008-09-01,30.1943445658752
2008-10-01,30.0907348428825
2008-11-01,30.1974678648241
2008-12-01,30.2445167502157
2009-01-01,30.0577091978296
2009-02-01,29.9211133531586
2009-03-01,29.8901650492604
2009-04-01,29.8527058176725
2009-05-01,29.6441705898774
2009-06-01,29.5330843736861
2009-07-01,29.3289229902914
2009-08-01,29.1394773639448
2009-09-01,29.1191187301287
2009-10-01,28.993758019964
2009-11-01,28.8903906250525
2009-12-01,28.841698543209
2010-01-01,28.8534100439154
2010-02-01,28.8395650612351
2010-03-01,28.7945128255755
2010-04-01,28.8164267759395
2010-05-01,28.8222139223141
2010-06-01,28.8286865665618
2010-07-01,28.7420990601149
2010-08-01,28.8495437468474
2010-09-01,28.8345620604444
2010-10-01,28.9867443507728
2010-11-01,28.9805273040308
2010-12-01,29.0452843510281
2011-01-01,29.0559027025317
2011-02-01,29.0675342931884
2011-03-01,29.1151197822878
2011-04-01,29.0995743142443
2011-05-01,29.0921367570831
2011-06-01,29.1230308728246
2011-07-01,29.2392152956541
2011-08-01,29.334690251741
2011-09-01,29.5490757193848
2011-10-01,29.4740303861671
2011-11-01,29.580670465765
2011-12-01,29.6501249574447
2012-01-01,29.8761553782489
2012-02-01,29.8950173675103
2012-03-01,30.0320894907993
2012-04-01,30.2036810971526
2012-05-01,30.2604620240592
2012-06-01,30.3101946806839
2012-07-01,30.3169412959613
2012-08-01,30.113640197999
2012-09-01,30.1546463216814
2012-10-01,30.5660246717041
2012-11-01,30.4956330756286
2012-12-01,30.5650884463558
2013-01-01,30.2969629921153
2013-02-01,30.3163633674474
2013-03-01,30.2444449320062
2013-04-01,30.2146947492083
2013-05-01,30.1322381382318
2013-06-01,29.9943948585287
2013-07-01,29.8835887086115
2013-08-01,29.7847962445654
2013-09-01,29.6623989209215
2013-10-01,29.565754234964
2013-11-01,29.5250166112475
2013-12-01,29.3803283374408
2014-01-01,29.3181466937432
