"Date","MANMNM01USM661S"
1959-01-01,0.0797305959225846
1959-02-01,0.0800176031073311
1959-03-01,0.080189807418179
1959-04-01,0.080189807418179
1959-05-01,0.0807638217876721
1959-06-01,0.0810508289724186
1959-07-01,0.0813378361571651
1959-08-01,0.0814526390310637
1959-09-01,0.08093602609852
1959-10-01,0.0806490189137735
1959-11-01,0.0805916174768242
1959-12-01,0.0803046102920776
1960-01-01,0.0803620117290269
1960-02-01,0.0803046102920776
1960-03-01,0.0802472088551283
1960-04-01,0.0801324059812297
1960-05-01,0.0801324059812297
1960-06-01,0.0801324059812297
1960-07-01,0.0804768146029256
1960-08-01,0.0811082304093679
1960-09-01,0.0810508289724186
1960-10-01,0.0808786246615707
1960-11-01,0.0808786246615707
1960-12-01,0.0807638217876721
1961-01-01,0.0809934275354693
1961-02-01,0.0812804347202158
1961-03-01,0.0814526390310637
1961-04-01,0.0815674419049623
1961-05-01,0.0819118505266582
1961-06-01,0.0820266534005568
1961-07-01,0.0820266534005568
1961-08-01,0.0823710620222526
1961-09-01,0.0825432663331005
1961-10-01,0.0827154706439484
1961-11-01,0.0831172807025936
1961-12-01,0.0833468864503908
1962-01-01,0.0833468864503908
1962-02-01,0.0836338936351373
1962-03-01,0.0838060979459852
1962-04-01,0.0840357036937825
1962-05-01,0.0842653094415797
1962-06-01,0.0841505065676811
1962-07-01,0.0840931051307318
1962-08-01,0.0841505065676811
1962-09-01,0.0839783022568332
1962-10-01,0.0842079080046304
1962-11-01,0.0845523166263262
1962-12-01,0.0848393238110727
1963-01-01,0.0851263309958193
1963-02-01,0.0854707396175151
1963-03-01,0.085642943928363
1963-04-01,0.0859299511131095
1963-05-01,0.0863317611717547
1963-06-01,0.0863317611717547
1963-07-01,0.0868483741042984
1963-08-01,0.0871353812890449
1963-09-01,0.0872501841629435
1963-10-01,0.0875945927846394
1963-11-01,0.0881686071541324
1963-12-01,0.0879964028432845
1964-01-01,0.0882260085910817
1964-02-01,0.0885704172127776
1964-03-01,0.0886852200866762
1964-04-01,0.0888574243975241
1964-05-01,0.0891444315822706
1964-06-01,0.0893166358931185
1964-07-01,0.0900054531365102
1964-08-01,0.0905794675060032
1964-09-01,0.091096080438547
1964-10-01,0.0913830876232935
1964-11-01,0.0918422991188879
1964-12-01,0.0920145034297359
1965-01-01,0.0922441091775331
1965-02-01,0.0923589120514317
1965-03-01,0.0927033206731275
1965-04-01,0.092990327857874
1965-05-01,0.0928181235470261
1965-06-01,0.0931051307317727
1965-07-01,0.0935643422273671
1965-08-01,0.0939661522860122
1965-09-01,0.0945975680924546
1965-10-01,0.0952863853358462
1965-11-01,0.0956881953944914
1965-12-01,0.0963196112009337
1966-01-01,0.0970658298812747
1966-02-01,0.0973528370660212
1966-03-01,0.097869449998565
1966-04-01,0.0986156686789059
1966-05-01,0.0983286614941594
1966-06-01,0.0985008658050073
1966-07-01,0.0977546471246663
1966-08-01,0.0980416543094129
1966-09-01,0.0987304715528045
1966-10-01,0.0982712600572101
1966-11-01,0.0983860629311087
1966-12-01,0.0987304715528045
1967-01-01,0.0986730701158552
1967-02-01,0.0993044859222976
1967-03-01,0.100337711787385
1967-04-01,0.0999933031656892
1967-05-01,0.100854324719929
1967-06-01,0.10160054340027
1967-07-01,0.102231959206712
1967-08-01,0.103150382197901
1967-09-01,0.103724396567394
1967-10-01,0.104241009499938
1967-11-01,0.104700220995532
1967-12-01,0.105216833928076
1968-01-01,0.105790848297569
1968-02-01,0.106020454045366
1968-03-01,0.106479665540961
1968-04-01,0.107111081347403
1968-05-01,0.107914701464693
1968-06-01,0.108718321581984
1968-07-01,0.109349737388426
1968-08-01,0.110095956068767
1968-09-01,0.110612569001311
1968-10-01,0.111358787681652
1968-11-01,0.112506816420638
1968-12-01,0.113310436537928
1969-01-01,0.114056655218269
1969-02-01,0.114401063839965
1969-03-01,0.11480287389861
1969-04-01,0.115204683957255
1969-05-01,0.115262085394204
1969-06-01,0.115549092578951
1969-07-01,0.115778698326748
1969-08-01,0.115778698326748
1969-09-01,0.116008304074545
1969-10-01,0.11646751557014
1969-11-01,0.116869325628785
1969-12-01,0.117041529939633
1970-01-01,0.118361762989467
1970-02-01,0.117672945746075
1970-03-01,0.11807475580472
1970-04-01,0.118648770174213
1970-05-01,0.11893577735896
1970-06-01,0.119165383106757
1970-07-01,0.119394988854554
1970-08-01,0.120485616156591
1970-09-01,0.121576243458628
1970-10-01,0.12220765926507
1970-11-01,0.122666870760665
1970-12-01,0.12306868081931
1971-01-01,0.123700096625752
1971-02-01,0.124790723927789
1971-03-01,0.125594344045079
1971-04-01,0.126283161288471
1971-05-01,0.127431190027457
1971-06-01,0.128292211581697
1971-07-01,0.129095831698987
1971-08-01,0.129497641757632
1971-09-01,0.130014254690176
1971-10-01,0.130416064748821
1971-11-01,0.130760473370517
1971-12-01,0.131047480555263
1972-01-01,0.132080706420351
1972-02-01,0.133343538033235
1972-03-01,0.134491566772222
1972-04-01,0.135237785452562
1972-05-01,0.13540998976341
1972-06-01,0.135811799822056
1972-07-01,0.13707463143494
1972-08-01,0.138280061610876
1972-09-01,0.13960029466071
1972-10-01,0.140633520525797
1972-11-01,0.141437140643087
1972-12-01,0.143044380877668
1973-01-01,0.144364613927502
1973-02-01,0.144766423986147
1973-03-01,0.144479416801401
1973-04-01,0.145053431170894
1973-05-01,0.146316262783778
1973-06-01,0.147349488648866
1973-07-01,0.14780870014446
1973-08-01,0.147923503018359
1973-09-01,0.148038305892257
1973-10-01,0.1486697216987
1973-11-01,0.149817750437686
1973-12-01,0.150908377739723
1974-01-01,0.151424990672267
1974-02-01,0.152286012226506
1974-03-01,0.153089632343796
1974-04-01,0.153376639528543
1974-05-01,0.15360624527634
1974-06-01,0.154122858208884
1974-07-01,0.154582069704478
1974-08-01,0.155041281200073
1974-09-01,0.155557894132616
1974-10-01,0.156304112812957
1974-11-01,0.157107732930248
1974-12-01,0.157394740114994
1975-01-01,0.157222535804146
1975-02-01,0.157853951610589
1975-03-01,0.158657571727879
1975-04-01,0.15854276885398
1975-05-01,0.160264811962459
1975-06-01,0.162101657944837
1975-07-01,0.162847876625178
1975-08-01,0.163077482372975
1975-09-01,0.163995905364164
1975-10-01,0.163823701053316
1975-11-01,0.164627321170607
1975-12-01,0.164799525481455
1976-01-01,0.165545744161796
1976-02-01,0.166923378648579
1976-03-01,0.168014005950616
1976-04-01,0.169162034689602
1976-05-01,0.169850851932993
1976-06-01,0.170023056243841
1976-07-01,0.170597070613334
1976-08-01,0.171630296478422
1976-09-01,0.171974705100118
1976-10-01,0.173352339586901
1976-11-01,0.17427076257809
1976-12-01,0.175763199938772
1977-01-01,0.176968630114707
1977-02-01,0.178805476097085
1977-03-01,0.180183110583868
1977-04-01,0.181388540759804
1977-05-01,0.182077358003195
1977-06-01,0.182995780994384
1977-07-01,0.183799401111674
1977-08-01,0.18500483128761
1977-09-01,0.186267662900495
1977-10-01,0.187358290202531
1977-11-01,0.188621121815416
1977-12-01,0.18994135486525
1978-01-01,0.191950405158476
1978-02-01,0.19246701809102
1978-03-01,0.193442842519158
1978-04-01,0.195107484190688
1978-05-01,0.197977556038153
1978-06-01,0.199125584777139
1978-07-01,0.199527394835784
1978-08-01,0.20067542357477
1978-09-01,0.202167860935452
1978-10-01,0.202799276741894
1978-11-01,0.20400470691783
1978-12-01,0.205095334219867
1979-01-01,0.205841552900208
