"Date","M10047USM144NNBR"
1947-12-01,90
1948-01-01,83
1948-02-01,75
1948-03-01,164
1948-04-01,150
1948-05-01,93
1948-06-01,88
1948-07-01,124
1948-08-01,119
1948-09-01,91
1948-10-01,23
1948-11-01,40
1948-12-01,44
1949-01-01,-8
1949-02-01,28
1949-03-01,141
1949-04-01,179
1949-05-01,202
1949-06-01,159
1949-07-01,162
1949-08-01,196
1949-09-01,146
1949-10-01,142
1949-11-01,123
1949-12-01,67
1950-01-01,58
1950-02-01,104
1950-03-01,151
1950-04-01,156
1950-05-01,196
1950-06-01,284
1950-07-01,321
1950-08-01,207
1950-09-01,159
1950-10-01,21
1950-11-01,-79
1950-12-01,-59
1951-01-01,-90
1951-02-01,-74
1951-03-01,-35
1951-04-01,-2
1951-05-01,59
1951-06-01,64
1951-07-01,-4
1951-08-01,116
1951-09-01,49
1951-10-01,-62
1951-11-01,-47
1951-12-01,-76
1952-01-01,-91
1952-02-01,-33
1952-03-01,-24
1952-04-01,92
1952-05-01,333
1952-06-01,413
1952-07-01,216
1952-08-01,68
1952-09-01,109
1952-10-01,238
1952-11-01,211
1952-12-01,229
1953-01-01,166
1953-02-01,194
1953-03-01,304
1953-04-01,296
1953-05-01,303
1953-06-01,245
1953-07-01,273
1953-08-01,163
1953-09-01,95
1953-10-01,103
1953-11-01,23
1953-12-01,-63
1954-01-01,-185
1954-02-01,-153
1954-03-01,-94
1954-04-01,13
1954-05-01,43
1954-06-01,145
1954-07-01,118
1954-08-01,47
1954-09-01,12
1954-10-01,-13
1954-11-01,-48
1954-12-01,89
1955-01-01,52
1955-02-01,167
1955-03-01,382
1955-04-01,386
1955-05-01,458
1955-06-01,540
1955-07-01,441
1955-08-01,479
1955-09-01,355
1955-10-01,169
1955-11-01,79
1955-12-01,143
1956-01-01,14
1956-02-01,91
1956-03-01,165
1956-04-01,146
1956-05-01,165
1956-06-01,195
1956-07-01,125
1956-08-01,148
1956-09-01,5
1956-10-01,-52
1956-11-01,-32
1956-12-01,-13
1957-01-01,-56
1957-02-01,13
1957-03-01,88
1957-04-01,152
1957-05-01,184
1957-06-01,234
1957-07-01,186
1957-08-01,152
1957-09-01,53
1957-10-01,15
1957-11-01,-48
1957-12-01,-53
1958-01-01,-164
1958-02-01,-195
1958-03-01,-228
1958-04-01,-95
1958-05-01,-71
1958-06-01,-15
1958-07-01,-16
1958-08-01,-44
1958-09-01,-179
1958-10-01,-162
1958-11-01,-90
1958-12-01,70
1959-01-01,29
1959-02-01,61
1959-03-01,150
1959-04-01,306
1959-05-01,311
1959-06-01,426
1959-07-01,348
1959-08-01,353
1959-09-01,182
1959-10-01,179
1959-11-01,7
1959-12-01,-87
1960-01-01,-31
1960-02-01,101
1960-03-01,195
1960-04-01,339
1960-05-01,253
1960-06-01,315
1960-07-01,125
1960-08-01,117
1960-09-01,-7
1960-10-01,-48
1960-11-01,-16
1960-12-01,-105
1961-01-01,-239
1961-02-01,-217
1961-03-01,-107
1961-04-01,-57
1961-05-01,48
1961-06-01,127
1961-07-01,6
1961-08-01,4
1961-09-01,-163
1961-10-01,14
1961-11-01,55
1961-12-01,6
1962-01-01,-98
1962-02-01,26
1962-03-01,175
1962-04-01,356
1962-05-01,362
1962-06-01,404
1962-07-01,284
1962-08-01,239
1962-09-01,-50
1962-10-01,214
1962-11-01,216
1962-12-01,119
1963-01-01,41
1963-02-01,96
1963-03-01,251
1963-04-01,442
1963-05-01,412
1963-06-01,438
1963-07-01,395
1963-08-01,262
1963-09-01,-46
1963-10-01,275
1963-11-01,174
1963-12-01,132
1964-01-01,26
1964-02-01,116
1964-03-01,232
1964-04-01,379
1964-05-01,483
1964-06-01,487
1964-07-01,344
1964-08-01,249
1964-09-01,64
1964-10-01,149
1964-11-01,-36
1964-12-01,184
1965-01-01,22
1965-02-01,146
1965-03-01,303
1965-04-01,527
1965-05-01,471
1965-06-01,548
1965-07-01,535
1965-08-01,425
1965-09-01,63
1965-10-01,232
1965-11-01,198
1965-12-01,214
1966-01-01,-63
1966-02-01,48
1966-03-01,309
1966-04-01,305
1966-05-01,311
1966-06-01,465
1966-07-01,246
1966-08-01,210
1966-09-01,-161
1966-10-01,82
1966-11-01,128
1966-12-01,57
1967-01-01,-252
1967-02-01,-242
1967-03-01,-6
1967-04-01,82
1967-05-01,183
1967-06-01,305
1967-07-01,166
1967-08-01,140
1967-09-01,-191
1967-10-01,-30
1967-11-01,7
1967-12-01,6
1968-01-01,-145
1968-02-01,103
1968-03-01,260
1968-04-01,389
1968-05-01,487
1968-06-01,546
1968-07-01,510
1968-08-01,451
1968-09-01,11
1968-10-01,362
1968-11-01,227
1968-12-01,205
