"Date","M10176USM144NNBR"
1929-01-01,121
1929-02-01,144
1929-03-01,223
1929-04-01,274
1929-05-01,293
1929-06-01,287
1929-07-01,288
1929-08-01,261
1929-09-01,201
1929-10-01,207
1929-11-01,154
1929-12-01,131
1930-01-01,113
1930-02-01,131
1930-03-01,191
1930-04-01,226
1930-05-01,178
1930-06-01,210
1930-07-01,185
1930-08-01,160
1930-09-01,143
1930-10-01,129
1930-11-01,97
1930-12-01,106
1931-01-01,85
1931-02-01,90
1931-03-01,123
1931-04-01,151
1931-05-01,147
1931-06-01,141
1931-07-01,128
1931-08-01,107
1931-09-01,92
1931-10-01,83
1931-11-01,66
1931-12-01,69
1932-01-01,53
1932-02-01,53
1932-03-01,61
1932-04-01,68
1932-05-01,70
1932-06-01,77
1932-07-01,53
1932-08-01,53
1932-09-01,45
1932-10-01,40
1932-11-01,34
1932-12-01,33
1933-01-01,43
1933-02-01,40
1933-03-01,47
1933-04-01,62
1933-05-01,80
1933-06-01,89
1933-07-01,88
1933-08-01,97
1933-09-01,85
1933-10-01,79
1933-11-01,61
1933-12-01,46
1934-01-01,43
1934-02-01,62
1934-03-01,84
1934-04-01,106
1934-05-01,120
1934-06-01,120
1934-07-01,114
1934-08-01,106
1934-09-01,76
1934-10-01,83
1934-11-01,68
1934-12-01,57
1935-01-01,83
1935-02-01,98
1935-03-01,140
1935-04-01,167
1935-05-01,159
1935-06-01,157
1935-07-01,169
1935-08-01,151
1935-09-01,117
1935-10-01,111
1935-11-01,133
1935-12-01,145
1936-01-01,122
1936-02-01,120
1936-03-01,195
1936-04-01,233
1936-05-01,239
1936-06-01,252
1936-07-01,228
1936-08-01,191
1936-09-01,166
1936-10-01,140
1936-11-01,148
1936-12-01,192
1937-01-01,150
1937-02-01,146
1937-03-01,240
1937-04-01,252
1937-05-01,264
1937-06-01,269
1937-07-01,242
1937-08-01,227
1937-09-01,181
1937-10-01,152
1937-11-01,144
1937-12-01,126
1938-01-01,108
1938-02-01,110
1938-03-01,152
1938-04-01,148
1938-05-01,150
1938-06-01,147
1938-07-01,131
1938-08-01,137
1938-09-01,106
1938-10-01,107
1938-11-01,143
1938-12-01,155
1939-01-01,140
1939-02-01,142
1939-03-01,208
1939-04-01,210
1939-05-01,242
1939-06-01,236
1939-07-01,208
1939-08-01,200
1939-09-01,163
1939-10-01,189
1939-11-01,195
1939-12-01,205
1940-01-01,198
1940-02-01,210
1940-03-01,244
1940-04-01,279
1940-05-01,301
1940-06-01,304
1940-07-01,272
1940-08-01,247
1940-09-01,218
1940-10-01,265
1940-11-01,270
1940-12-01,278
1941-01-01,280
1941-02-01,274
1941-03-01,360
1941-04-01,418
1941-05-01,437
1941-06-01,431
1941-07-01,384
1941-08-01,325
1941-09-01,252
1941-10-01,221
1941-11-01,203
1941-12-01,238
1942-01-01,125
1942-02-01,102
1942-03-01,122
1942-04-01,97
1942-05-01,90
1942-06-01,89
1942-07-01,89
1942-08-01,93
1942-09-01,71
1942-10-01,55
1942-11-01,48
1942-12-01,41
1943-01-01,41
1943-02-01,46
1943-03-01,66
1943-04-01,65
1943-05-01,66
1943-06-01,72
1943-07-01,68
1943-08-01,73
1943-09-01,75
1943-10-01,63
1943-11-01,63
1943-12-01,64
1944-01-01,58
1944-02-01,60
1944-03-01,78
1944-04-01,76
1944-05-01,91
1944-06-01,91
1944-07-01,94
1944-08-01,89
1944-09-01,76
1944-10-01,78
1944-11-01,71
1944-12-01,68
1945-01-01,66
1945-02-01,65
1945-03-01,85
1945-04-01,73
1945-05-01,74
1945-06-01,87
1945-07-01,85
1945-08-01,81
1945-09-01,84
1945-10-01,97
1945-11-01,100
1945-12-01,102
1946-01-01,112
1946-02-01,112
1946-03-01,133
1946-04-01,156
1946-05-01,161
1946-06-01,152
1946-07-01,166
1946-08-01,178
1946-09-01,179
1946-10-01,200
1946-11-01,193
1946-12-01,227
1947-01-01,232
1947-02-01,236
1947-03-01,290
1947-04-01,306
1947-05-01,303
1947-06-01,306
1947-07-01,315
1947-08-01,299
1947-09-01,324
1947-10-01,341
1947-11-01,354
1947-12-01,386
1948-01-01,365
1948-02-01,348
1948-03-01,480
1948-04-01,467
1948-05-01,417
1948-06-01,454
1948-07-01,483
1948-08-01,499
1948-09-01,487
1948-10-01,378
1948-11-01,408
1948-12-01,431
1949-01-01,372
1949-02-01,389
1949-03-01,580
1949-04-01,599
1949-05-01,634
1949-06-01,622
1949-07-01,607
1949-08-01,682
1949-09-01,622
1949-10-01,642
1949-11-01,634
1949-12-01,584
1950-01-01,576
1950-02-01,611
1950-03-01,742
1950-04-01,688
1950-05-01,778
1950-06-01,875
1950-07-01,901
1950-08-01,829
1950-09-01,800
1950-10-01,661
1950-11-01,524
1950-12-01,545
1951-01-01,582
1951-02-01,541
1951-03-01,662
1951-04-01,675
1951-05-01,797
1951-06-01,807
1951-07-01,780
1951-08-01,951
1951-09-01,833
1951-10-01,830
1951-11-01,768
1951-12-01,730
1952-01-01,767
1952-02-01,754
1952-03-01,806
1952-04-01,895
1952-05-01,1177
1952-06-01,1251
1952-07-01,1108
1952-08-01,860
1952-09-01,951
1952-10-01,1107
1952-11-01,989
1952-12-01,1099
1953-01-01,1006
1953-02-01,996
1953-03-01,1227
1953-04-01,1200
1953-05-01,1162
1953-06-01,1162
1953-07-01,1175
1953-08-01,1081
1953-09-01,1045
1953-10-01,1078
1953-11-01,935
1953-12-01,914
1954-01-01,737
1954-02-01,761
1954-03-01,961
1954-04-01,977
1954-05-01,979
1954-06-01,1169
1954-07-01,1097
1954-08-01,1056
1954-09-01,1001
1954-10-01,972
1954-11-01,979
1954-12-01,1118
1955-01-01,999
1955-02-01,1101
1955-03-01,1479
1955-04-01,1418
1955-05-01,1512
1955-06-01,1656
1955-07-01,1501
1955-08-01,1651
1955-09-01,1500
1955-10-01,1344
1955-11-01,1271
1955-12-01,1302
1956-01-01,1191
1956-02-01,1233
1956-03-01,1373
1956-04-01,1342
1956-05-01,1405
1956-06-01,1388
1956-07-01,1335
1956-08-01,1389
1956-09-01,1152
1956-10-01,1287
1956-11-01,1222
1956-12-01,1195
1957-01-01,1248
1957-02-01,1202
1957-03-01,1368
1957-04-01,1450
1957-05-01,1497
1957-06-01,1475
1957-07-01,1542
1957-08-01,1446
1957-09-01,1343
1957-10-01,1386
1957-11-01,1224
1957-12-01,1284
1958-01-01,1180
1958-02-01,1019
1958-03-01,1098
1958-04-01,1216
1958-05-01,1206
1958-06-01,1263
1958-07-01,1286
1958-08-01,1203
1958-09-01,1110
1958-10-01,1181
1958-11-01,1097
1958-12-01,1368
1959-01-01,1242
1959-02-01,1252
1959-03-01,1479
1959-04-01,1579
1959-05-01,1563
1959-06-01,1759
1959-07-01,1700
1959-08-01,1584
1959-09-01,1502
1959-10-01,1545
1959-11-01,1302
1959-12-01,1271
1960-01-01,1260
1960-02-01,1408
1960-03-01,1615
1960-04-01,1678
1960-05-01,1639
1960-06-01,1711
1960-07-01,1455
1960-08-01,1556
1960-09-01,1354
1960-10-01,1382
1960-11-01,1362
1960-12-01,1237
1961-01-01,1137
1961-02-01,1054
1961-03-01,1332
1961-04-01,1311
1961-05-01,1461
1961-06-01,1531
1961-07-01,1385
1961-08-01,1418
1961-09-01,1183
1961-10-01,1474
1961-11-01,1429
1961-12-01,1314
1962-01-01,1354
1962-02-01,1320
1962-03-01,1621
1962-04-01,1737
1962-05-01,1855
1962-06-01,1829
1962-07-01,1773
1962-08-01,1749
1962-09-01,1320
1962-10-01,1835
1962-11-01,1731
1962-12-01,1570
1963-01-01,1617
1963-02-01,1528
1963-03-01,1774
1963-04-01,2058
1963-05-01,2055
1963-06-01,1956
1963-07-01,2077
1963-08-01,1868
1963-09-01,1572
1963-10-01,2059
1963-11-01,1764
1963-12-01,1798
1964-01-01,1729
1964-02-01,1727
1964-03-01,2022
1964-04-01,2170
1964-05-01,2181
1964-06-01,2303
1964-07-01,2186
1964-08-01,2018
1964-09-01,1872
1964-10-01,2035
1964-11-01,1764
1964-12-01,2039
1965-01-01,1828
1965-02-01,1909
1965-03-01,2358
1965-04-01,2447
1965-05-01,2358
1965-06-01,2585
1965-07-01,2466
1965-08-01,2396
1965-09-01,2023
1965-10-01,2826
1965-11-01,2310
1965-12-01,2261
1966-01-01,1927
1966-02-01,1982
1966-03-01,2498
1966-04-01,2386
1966-05-01,2414
1966-06-01,2634
1966-07-01,2340
1966-08-01,2391
1966-09-01,1967
1966-10-01,2322
1966-11-01,2323
1966-12-01,2157
1967-01-01,1888
1967-02-01,1847
1967-03-01,2274
1967-04-01,2254
1967-05-01,2448
1967-06-01,2599
1967-07-01,2357
1967-08-01,2357
1967-09-01,2013
1967-10-01,2341
1967-11-01,2215
1967-12-01,2074
1968-01-01,2157
1968-02-01,2296
1968-03-01,2565
1968-04-01,2764
1968-05-01,2853
1968-06-01,2735
1968-07-01,2974
1968-08-01,2774
1968-09-01,2354
1968-10-01,2917
1968-11-01,2546
1968-12-01,2489
