"Date","M14189USM144NNBR"
1929-01-01,-791
1929-02-01,-829
1929-03-01,-915
1929-04-01,-954
1929-05-01,-918
1929-06-01,-932
1929-07-01,-1048
1929-08-01,-1004
1929-09-01,-927
1929-10-01,-836
1929-11-01,-885
1929-12-01,-753
1930-01-01,-454
1930-02-01,-325
1930-03-01,-216
1930-04-01,-189
1930-05-01,-200
1930-06-01,-196
1930-07-01,-149
1930-08-01,-162
1930-09-01,-129
1930-10-01,-137
1930-11-01,-168
1930-12-01,-264
1931-01-01,-147
1931-02-01,-159
1931-03-01,-110
1931-04-01,-98
1931-05-01,-96
1931-06-01,-58
1931-07-01,-45
1931-08-01,-121
1931-09-01,-160
1931-10-01,-479
1931-11-01,-627
1931-12-01,-703
1932-01-01,-782
1932-02-01,-792
1932-03-01,-647
1932-04-01,-447
1932-05-01,-207
1932-06-01,-260
1932-07-01,-318
1932-08-01,-180
1932-09-01,-41
1932-10-01,109
1932-11-01,170
1932-12-01,245
1933-01-01,330
1933-02-01,111
1933-03-01,-593
1933-04-01,56
1933-05-01,66
1933-06-01,179
1933-07-01,323
1933-08-01,449
1933-09-01,572
1933-10-01,667
1933-11-01,704
1933-12-01,671
1934-01-01,781
1934-02-01,837
1934-03-01,1334
1934-04-01,1510
1934-05-01,1597
1934-06-01,1663
1934-07-01,1771
1934-08-01,1868
1934-09-01,1736
1934-10-01,1720
1934-11-01,1824
1934-12-01,1738
1935-01-01,2027
1935-02-01,2231
1935-03-01,2059
1935-04-01,2020
1935-05-01,2290
1935-06-01,2431
1935-07-01,2378
1935-08-01,2629
1935-09-01,2618
1935-10-01,2812
1935-11-01,3054
1935-12-01,2977
1936-01-01,3027
1936-02-01,3031
1936-03-01,2647
1936-04-01,2505
1936-05-01,2795
1936-06-01,2587
1936-07-01,2904
1936-08-01,2452
1936-09-01,1845
1936-10-01,2037
1936-11-01,2213
1936-12-01,2039
1937-01-01,2090
1937-02-01,2149
1937-03-01,1365
1937-04-01,1542
1937-05-01,911
1937-06-01,861
1937-07-01,863
1937-08-01,733
1937-09-01,876
1937-10-01,1021
1937-11-01,1085
1937-12-01,1055
1938-01-01,1342
1938-02-01,1396
1938-03-01,1514
1938-04-01,2060
1938-05-01,2517
1938-06-01,2753
1938-07-01,3018
1938-08-01,2948
1938-09-01,2912
1938-10-01,3135
1938-11-01,3269
1938-12-01,3219
1939-01-01,3479
1939-02-01,3368
1939-03-01,3429
1939-04-01,3923
1939-05-01,4208
1939-06-01,4242
1939-07-01,4397
1939-08-01,4602
1939-09-01,5192
1939-10-01,5484
1939-11-01,5252
1939-12-01,5003
1940-01-01,5457
1940-02-01,5619
1940-03-01,5731
1940-04-01,6001
1940-05-01,6285
1940-06-01,6694
1940-07-01,6749
1940-08-01,6404
1940-09-01,6577
1940-10-01,6859
1940-11-01,6826
1940-12-01,6642
1941-01-01,6829
1941-02-01,6420
1941-03-01,6302
1941-04-01,5881
1941-05-01,5829
1941-06-01,5349
1941-07-01,5190
1941-08-01,5009
1941-09-01,5104
1941-10-01,4993
1941-11-01,3605
1941-12-01,3385
1942-01-01,3442
1942-02-01,3305
1942-03-01,3141
1942-04-01,2944
1942-05-01,2660
1942-06-01,2699
1942-07-01,2233
1942-08-01,2243
1942-09-01,2289
1942-10-01,2322
1942-11-01,2353
1942-12-01,2367
1943-01-01,2124
1943-02-01,1701
1943-03-01,1874
