"Date","M10175USM144NNBR"
1929-01-01,2976
1929-02-01,2944
1929-03-01,2999
1929-04-01,3036
1929-05-01,3064
1929-06-01,3073
1929-07-01,3014
1929-08-01,3020
1929-09-01,3095
1929-10-01,3149
1929-11-01,3147
1929-12-01,3293
1930-01-01,3137
1930-02-01,3058
1930-03-01,3075
1930-04-01,3071
1930-05-01,3062
1930-06-01,3033
1930-07-01,2945
1930-08-01,2921
1930-09-01,2964
1930-10-01,2982
1930-11-01,2982
1930-12-01,3080
1931-01-01,2902
1931-02-01,2808
1931-03-01,2797
1931-04-01,2771
1931-05-01,2736
1931-06-01,2685
1931-07-01,2579
1931-08-01,2527
1931-09-01,2541
1931-10-01,2533
1931-11-01,2487
1931-12-01,2553
1932-01-01,2378
1932-02-01,2279
1932-03-01,2251
1932-04-01,2207
1932-05-01,2165
1932-06-01,2116
1932-07-01,2027
1932-08-01,1988
1932-09-01,2004
1932-10-01,2004
1932-11-01,1979
1932-12-01,2046
1933-01-01,1926
1933-02-01,1858
1933-03-01,1850
1933-04-01,1831
1933-05-01,1813
1933-06-01,1788
1933-07-01,1731
1933-08-01,1720
1933-09-01,1760
1933-10-01,1792
1933-11-01,1797
1933-12-01,1894
1934-01-01,1813
1934-02-01,1783
1934-03-01,1811
1934-04-01,1832
1934-05-01,1845
1934-06-01,1850
1934-07-01,1810
1934-08-01,1814
1934-09-01,1870
1934-10-01,1911
1934-11-01,1922
1934-12-01,2033
1935-01-01,1937
1935-02-01,1909
1935-03-01,1953
1935-04-01,2000
1935-05-01,1989
1935-06-01,2011
1935-07-01,1972
1935-08-01,1963
1935-09-01,2012
1935-10-01,2063
1935-11-01,2111
1935-12-01,2217
1936-01-01,2136
1936-02-01,2120
1936-03-01,2148
1936-04-01,2182
1936-05-01,2237
1936-06-01,2225
1936-07-01,2191
1936-08-01,2205
1936-09-01,2284
1936-10-01,2371
1936-11-01,2415
1936-12-01,2512
1937-01-01,2403
1937-02-01,2383
1937-03-01,2430
1937-04-01,2443
1937-05-01,2472
1937-06-01,2479
1937-07-01,2443
1937-08-01,2470
1937-09-01,2540
1937-10-01,2597
1937-11-01,2622
1937-12-01,2674
1938-01-01,2516
1938-02-01,2440
1938-03-01,2444
1938-04-01,2449
1938-05-01,2432
1938-06-01,2430
1938-07-01,2371
1938-08-01,2376
1938-09-01,2442
1938-10-01,2474
1938-11-01,2529
1938-12-01,2647
1939-01-01,2499
1939-02-01,2455
1939-03-01,2464
1939-04-01,2468
