"Date","M13056USM193NNBR"
1962-11-01,2.92
1962-12-01,2.95
1963-01-01,2.97
1963-02-01,2.89
1963-03-01,2.99
1963-04-01,3.02
1963-05-01,3.06
1963-06-01,3.17
1963-07-01,3.33
1963-08-01,3.41
1963-09-01,3.54
1963-10-01,3.59
1963-11-01,3.7
1963-12-01,3.77
1964-01-01,3.66
1964-02-01,3.63
1964-03-01,3.67
1964-04-01,3.63
1964-05-01,3.67
1964-06-01,3.83
1964-07-01,3.68
1964-08-01,3.73
1964-09-01,3.82
1964-10-01,3.83
1964-11-01,3.88
1964-12-01,3.96
1965-01-01,3.87
1965-02-01,3.97
1965-03-01,4.03
1965-04-01,4
1965-05-01,3.99
1965-06-01,3.98
1965-07-01,3.96
1965-08-01,4
1965-09-01,4.11
1965-10-01,4.18
1965-11-01,4.29
1965-12-01,4.66
1966-01-01,4.83
1966-02-01,4.92
1966-03-01,4.96
1966-04-01,4.87
1966-05-01,4.9
1966-06-01,4.94
1966-07-01,5.17
1966-08-01,5.52
1966-09-01,5.8
1966-10-01,5.57
1966-11-01,5.45
1966-12-01,5.1
1967-01-01,4.71
1967-02-01,4.64
1967-03-01,4.35
1967-04-01,4.03
1967-05-01,4.09
1967-06-01,4.4
1967-07-01,4.98
1967-08-01,5.1
1967-09-01,5.21
1967-10-01,5.32
1967-11-01,5.55
1967-12-01,5.69
1968-01-01,5.39
1968-02-01,5.37
1968-03-01,5.55
1968-04-01,5.63
1968-05-01,6.06
1968-06-01,6.01
1968-07-01,5.68
1968-08-01,5.41
1968-09-01,5.4
1968-10-01,5.44
1968-11-01,5.56
1968-12-01,6
1969-01-01,6.26
1969-02-01,6.21
1969-03-01,6.22
1969-04-01,6.11
1969-05-01,6.26
1969-06-01,7.07
1969-07-01,7.59
1969-08-01,7.51
1969-09-01,7.76
1969-10-01,7.63
1969-11-01,7.94
1969-12-01,8.34
1970-01-01,8.22
1970-02-01,7.6
1970-03-01,6.88
1970-04-01,6.96
1970-05-01,7.69
1970-06-01,7.5
1970-07-01,7
1970-08-01,6.92
1970-09-01,6.68
1970-10-01,6.34
1970-11-01,5.52
