"Date","M10092USM144NNBR"
1929-01-01,5576
1929-02-01,5500
1929-03-01,5610
1929-04-01,5769
1929-05-01,5938
1929-06-01,6073
1929-07-01,6103
1929-08-01,6169
1929-09-01,6248
1929-10-01,6323
1929-11-01,6287
1929-12-01,6444
1930-01-01,6149
1930-02-01,5956
1930-03-01,5933
1930-04-01,5955
1930-05-01,5937
1930-06-01,5919
1930-07-01,5813
1930-08-01,5756
1930-09-01,5756
1930-10-01,5741
1930-11-01,5674
1930-12-01,5767
1931-01-01,5479
1931-02-01,5292
1931-03-01,5226
1931-04-01,5206
1931-05-01,5181
1931-06-01,5130
1931-07-01,5001
1931-08-01,4908
1931-09-01,4876
1931-10-01,4827
1931-11-01,4712
1931-12-01,4760
1932-01-01,4478
1932-02-01,4279
1932-03-01,4175
1932-04-01,4080
1932-05-01,3997
1932-06-01,3911
1932-07-01,3750
1932-08-01,3661
1932-09-01,3635
1932-10-01,3593
1932-11-01,3524
1932-12-01,3567
1933-01-01,3393
1933-02-01,3276
1933-03-01,3229
1933-04-01,3216
1933-05-01,3233
1933-06-01,3250
1933-07-01,3215
1933-08-01,3253
1933-09-01,3322
1933-10-01,3375
1933-11-01,3372
1933-12-01,3482
1934-01-01,3359
1934-02-01,3309
1934-03-01,3359
1934-04-01,3439
1934-05-01,3521
1934-06-01,3582
1934-07-01,3575
1934-08-01,3612
1934-09-01,3676
1934-10-01,3747
1934-11-01,3761
1934-12-01,3904
1935-01-01,3789
1935-02-01,3765
1935-03-01,3876
1935-04-01,4037
1935-05-01,4135
1935-06-01,4260
1935-07-01,4317
1935-08-01,4392
1935-09-01,4492
1935-10-01,4590
1935-11-01,4697
1935-12-01,4911
1936-01-01,4822
1936-02-01,4810
1936-03-01,4949
1936-04-01,5137
1936-05-01,5351
1936-06-01,5470
1936-07-01,5538
1936-08-01,5618
1936-09-01,5743
1936-10-01,5858
1936-11-01,5917
1936-12-01,6135
1937-01-01,5978
1937-02-01,5929
1937-03-01,6069
1937-04-01,6209
1937-05-01,6370
1937-06-01,6500
1937-07-01,6518
1937-08-01,6588
1937-09-01,6658
1937-10-01,6691
1937-11-01,6654
1937-12-01,6689
1938-01-01,6421
1938-02-01,6210
1938-03-01,6159
1938-04-01,6141
1938-05-01,6105
1938-06-01,6083
1938-07-01,5974
1938-08-01,5973
1938-09-01,6020
1938-10-01,6040
1938-11-01,6114
1938-12-01,6338
1939-01-01,6146
1939-02-01,6074
1939-03-01,6150
1939-04-01,6247
1939-05-01,6398
1939-06-01,6506
1939-07-01,6507
1939-08-01,6586
1939-09-01,6742
1939-10-01,6870
1939-11-01,6947
1939-12-01,7222
1940-01-01,7048
1940-02-01,6911
1940-03-01,6990
1940-04-01,7168
1940-05-01,7406
1940-06-01,7592
1940-07-01,7606
1940-08-01,7706
1940-09-01,7755
1940-10-01,7875
1940-11-01,7981
1940-12-01,8338
1941-01-01,8166
1941-02-01,8079
1941-03-01,8181
1941-04-01,8535
1941-05-01,8914
1941-06-01,9124
1941-07-01,9203
1941-08-01,9346
1941-09-01,9313
1941-10-01,9195
1941-11-01,9040
1941-12-01,9172
1942-01-01,8751
1942-02-01,8328
1942-03-01,8119
1942-04-01,7928
1942-05-01,7671
1942-06-01,7308
