"Date","SMU39171405552200001SA"
1990-01-01,13.6955300163013
1990-02-01,13.7843918202129
1990-03-01,13.841331815875
1990-04-01,14.0116049166912
1990-05-01,13.9930561536996
1990-06-01,14.0735838521442
1990-07-01,14.1383717340951
1990-08-01,14.1918147269282
1990-09-01,14.0961180218069
1990-10-01,14.126235019622
1990-11-01,14.1878804592396
1990-12-01,14.1616492565454
1991-01-01,14.0964268652547
1991-02-01,14.0796824486141
1991-03-01,14.13696562357
1991-04-01,14.113861895381
1991-05-01,14.1988213625917
1991-06-01,14.1664276657171
1991-07-01,14.2391103091415
1991-08-01,14.2935299800491
1991-09-01,14.3931641671554
1991-10-01,14.5328663826221
1991-11-01,14.5963622439229
1991-12-01,14.5585719933444
1992-01-01,14.6016422589624
1992-02-01,14.5725002835837
1992-03-01,14.6249116419837
1992-04-01,14.62580695591
1992-05-01,14.6994578127781
1992-06-01,14.8520568053451
1992-07-01,14.6417668661439
1992-08-01,14.5961002338099
1992-09-01,14.6817950543896
1992-10-01,14.6409910768553
1992-11-01,14.6112452925682
1992-12-01,14.6616495830682
1993-01-01,14.8115151626075
1993-02-01,14.8603745949799
1993-03-01,14.8095734255556
1993-04-01,14.9422212958215
1993-05-01,14.9004575088914
1993-06-01,14.934394322863
1993-07-01,15.139031898872
1993-08-01,15.0977644230728
1993-09-01,15.0681826202966
1993-10-01,15.1472327410277
1993-11-01,15.2277896472318
1993-12-01,15.3660556936222
1994-01-01,15.42748920776
1994-02-01,15.6521232142042
1994-03-01,15.6016216537066
1994-04-01,15.5593324968779
1994-05-01,15.4957006996772
1994-06-01,15.615720128526
1994-07-01,15.5333314975854
1994-08-01,15.490133910348
1994-09-01,15.5629221810959
1994-10-01,15.350642853283
1994-11-01,15.4349645460822
1994-12-01,15.4688296174314
1995-01-01,15.3486207105915
1995-02-01,15.3448170181789
1995-03-01,15.4033740389269
1995-04-01,15.3652921156667
1995-05-01,15.4976584583763
1995-06-01,15.5027031553244
1995-07-01,15.5213164093794
1995-08-01,15.6819930512136
1995-09-01,15.7683009189323
1995-10-01,15.752052452456
1995-11-01,15.8279479730853
1995-12-01,15.7700988671975
1996-01-01,15.9673682903552
1996-02-01,16.048363342399
1996-03-01,16.0151811159948
1996-04-01,15.963268039523
1996-05-01,15.9984702446903
1996-06-01,15.9951592326391
1996-07-01,16.1064692005448
1996-08-01,16.073777748906
1996-09-01,16.0874209480813
1996-10-01,16.2550961030794
1996-11-01,16.209185655466
1996-12-01,16.2786742160629
1997-01-01,16.3709076004
1997-02-01,16.4450421175152
1997-03-01,16.7242802314417
1997-04-01,16.8524104407987
1997-05-01,17.1029173396579
1997-06-01,17.1858560686565
1997-07-01,17.1920007682978
1997-08-01,17.2781096019908
1997-09-01,17.3184100616247
1997-10-01,17.3646684220464
1997-11-01,17.3926397539066
1997-12-01,17.4889583872782
1998-01-01,17.3596342369892
1998-02-01,17.4311583736515
1998-03-01,17.4278749718409
1998-04-01,17.6294757182122
1998-05-01,17.7007853884244
1998-06-01,17.6863467401881
1998-07-01,18.0980878452831
1998-08-01,18.3870826245093
1998-09-01,18.3615284132023
1998-10-01,18.4835669827375
1998-11-01,18.6869328876326
1998-12-01,18.6919743979376
1999-01-01,18.8387458544427
1999-02-01,18.8008607457321
1999-03-01,18.814987535057
1999-04-01,19.0051636375912
1999-05-01,18.8995288602879
1999-06-01,18.8855891564088
1999-07-01,19.3180580174392
1999-08-01,19.4045888622126
1999-09-01,19.3053807173825
1999-10-01,19.8034890415692
1999-11-01,19.7964616750836
1999-12-01,19.7846199811347
2000-01-01,20.0091080733245
2000-02-01,20.0645800861575
2000-03-01,20.1926315018787
2000-04-01,20.086867736391
2000-05-01,20.0940120715104
2000-06-01,20.0949366540786
2000-07-01,19.9509290526445
2000-08-01,19.9139842237176
2000-09-01,19.9330395482783
2000-10-01,19.9117204347585
2000-11-01,20.0131639772425
2000-12-01,20.0760323918896
2001-01-01,20.0890160856888
2001-02-01,20.3354055937684
2001-03-01,20.2663878192103
2001-04-01,20.3829456474171
2001-05-01,20.583165361263
2001-06-01,20.6106115953618
2001-07-01,20.5813516532076
2001-08-01,20.814665753553
2001-09-01,20.9520575045879
2001-10-01,21.1138296957645
2001-11-01,21.2322203480092
2001-12-01,21.4598527790419
2002-01-01,21.6879445653541
2002-02-01,22.1152543176476
2002-03-01,22.1475256330887
2002-04-01,22.0899612311715
2002-05-01,22.1628994751692
2002-06-01,22.217196346644
2002-07-01,22.3076409464359
2002-08-01,22.4061190004385
2002-09-01,22.4551273401607
2002-10-01,22.7117254785073
2002-11-01,22.745699128677
2002-12-01,23.0370221122204
2003-01-01,23.2114371823777
2003-02-01,23.5216091112338
2003-03-01,23.3417020560366
2003-04-01,23.394634561823
2003-05-01,23.4374082553851
2003-06-01,23.5217239967564
2003-07-01,23.8209857552869
2003-08-01,23.8922788727202
2003-09-01,23.9567685357286
2003-10-01,23.797744169112
2003-11-01,23.7471657636472
2003-12-01,23.7227938399394
2004-01-01,23.344379592286
2004-02-01,23.2511026269787
2004-03-01,23.2518668746646
2004-04-01,23.2890610318628
2004-05-01,23.3195556190517
2004-06-01,23.3318570385076
2004-07-01,23.3100080639882
2004-08-01,23.3803033505295
2004-09-01,23.3392461125502
2004-10-01,23.3807980462947
2004-11-01,23.4345942618717
2004-12-01,23.52434734068
2005-01-01,23.7852202808983
2005-02-01,22.9903662846039
2005-03-01,22.9642905525562
2005-04-01,22.874926623216
2005-05-01,22.8983716942729
2005-06-01,22.9363998804614
2005-07-01,22.7929939040894
2005-08-01,22.7773476639069
2005-09-01,22.8312217386163
2005-10-01,22.7659685358441
2005-11-01,22.8197469858851
2005-12-01,22.8334320354374
2006-01-01,22.7078407158763
2006-02-01,22.6217601389202
2006-03-01,22.7794061673013
2006-04-01,22.5653304424884
2006-05-01,22.5810994284617
2006-06-01,22.4369352052245
2006-07-01,22.3700203946592
2006-08-01,22.3855168906504
2006-09-01,22.329072986166
2006-10-01,22.4548284582906
2006-11-01,22.4065401153844
2006-12-01,22.3385253313543
2007-01-01,22.3105266300263
2007-02-01,22.3482818681643
2007-03-01,22.3993828558263
2007-04-01,22.4553422776361
2007-05-01,22.3753885947579
2007-06-01,22.2404696862534
2007-07-01,22.2446454303244
2007-08-01,22.1011682112575
2007-09-01,21.93914311041
2007-10-01,21.7372941391398
2007-11-01,21.5959694670886
2007-12-01,21.3431304843873
2008-01-01,21.4860901477577
2008-02-01,21.5560498877975
2008-03-01,21.5174041658459
2008-04-01,21.5581987708295
2008-05-01,21.4919696148675
2008-06-01,21.4499540474678
2008-07-01,21.4219445544317
2008-08-01,21.423229101046
2008-09-01,21.4446959710408
2008-10-01,21.324917192512
2008-11-01,21.2874180428174
2008-12-01,21.1397502350972
2009-01-01,21.0534107411453
2009-02-01,20.8488885665845
2009-03-01,20.6250219646867
2009-04-01,20.6692526987016
2009-05-01,20.8188897440932
2009-06-01,20.6616904723755
2009-07-01,20.6177953681607
2009-08-01,20.5414423961329
2009-09-01,20.4416280766221
2009-10-01,20.5158137282356
2009-11-01,20.4748750226395
2009-12-01,20.436117831093
2010-01-01,20.4239870827406
2010-02-01,20.3317409608075
2010-03-01,20.3192076024807
2010-04-01,20.4899063373706
2010-05-01,20.5453641795779
2010-06-01,20.6692269856451
2010-07-01,20.8271434426041
2010-08-01,20.8537786167952
2010-09-01,20.9374264716684
2010-10-01,21.0178724352756
2010-11-01,21.0612704376596
2010-12-01,21.1243075279118
2011-01-01,21.2058173595804
2011-02-01,21.2192285977349
2011-03-01,21.1055469170903
2011-04-01,21.1130576342577
2011-05-01,21.0672620723536
2011-06-01,21.1793402907019
2011-07-01,20.7428187966926
2011-08-01,20.8460036520338
2011-09-01,20.9233140545083
2011-10-01,21.0208703441212
2011-11-01,21.0527141612886
2011-12-01,21.2211342969261
2012-01-01,21.7043875127115
2012-02-01,21.7111192567361
2012-03-01,21.6878546996128
2012-04-01,21.6347988059963
2012-05-01,21.6820832949088
2012-06-01,21.7891309131811
2012-07-01,21.8491837381857
2012-08-01,21.8234677176512
2012-09-01,22.1037309875891
2012-10-01,22.2349724605447
2012-11-01,22.3576371508327
2012-12-01,22.3197949323575
2013-01-01,22.2114290667038
2013-02-01,22.3082198689813
2013-03-01,22.3748316637729
2013-04-01,22.5474406205728
2013-05-01,22.3957899795064
2013-06-01,22.2979828481378
2013-07-01,22.1439678399488
2013-08-01,22.1942291346655
2013-09-01,22.1777276020033
2013-10-01,21.9472331129157
2013-11-01,21.9738034866016
2013-12-01,21.8234300602867
2014-01-01,21.5268241400351
2014-02-01,21.6099362601607
2014-03-01,21.5711330428186
2014-04-01,21.4464649948262
2014-05-01,21.5022077760711
2014-06-01,21.499677409021
2014-07-01,21.5311355574843
2014-08-01,21.5741696486107
2014-09-01,21.4609389679573
2014-10-01,21.5567539366718
2014-11-01,21.4946598391039
2014-12-01,21.5274902045522
2015-01-01,21.6320151985818
2015-02-01,21.7095534611838
2015-03-01,21.8839119717371
2015-04-01,21.9342700240566
2015-05-01,22.1119689106604
2015-06-01,22.2974304653345
2015-07-01,22.4982595942688
2015-08-01,22.7658413905692
2015-09-01,22.8738337482932
2015-10-01,22.8575726747307
2015-11-01,23.0183963838017
2015-12-01,23.0230334208068
2016-01-01,23.4340395646789
2016-02-01,23.6020841255629
2016-03-01,23.6016492216694
2016-04-01,24.0188899993966
2016-05-01,24.1235255593216
2016-06-01,24.2897923113538
2016-07-01,24.5640360648433
2016-08-01,24.6660303490565
2016-09-01,24.9975799874349
2016-10-01,25.1537638534687
2016-11-01,25.3417173498926
2016-12-01,25.6196390252433
2017-01-01,25.6245749873266
2017-02-01,25.7910511114807
2017-03-01,25.9272391325074
2017-04-01,25.8003211809538
2017-05-01,25.8411360794787
2017-06-01,25.877993004844
2017-07-01,25.4412256383236
2017-08-01,25.5724194815696
2017-09-01,25.5166263599097
2017-10-01,25.6417859199461
2017-11-01,25.6429266566419
2017-12-01,25.6262726770879
2018-01-01,25.7230030898863
2018-02-01,25.7896064699307
2018-03-01,25.7355541619713
2018-04-01,25.9966724247477
2018-05-01,25.9492660596298
2018-06-01,26.0575608058123
2018-07-01,26.1419566589828
2018-08-01,26.0750031797384
2018-09-01,26.0261861028379
2018-10-01,26.1301605859913
2018-11-01,26.1266579493285
2018-12-01,26.2369607024616
2019-01-01,26.2223007762298
2019-02-01,26.2022495106847
2019-03-01,26.1467683786861
2019-04-01,26.0991000915125
2019-05-01,26.0555899052734
2019-06-01,26.0351140724522
2019-07-01,26.0494296084048
2019-08-01,26.1702378070776
2019-09-01,26.1269406462785
2019-10-01,26.1198240607294
2019-11-01,26.0096239352082
