"Date","M14068USM144NNBR"
1915-02-01,0.3
1915-03-01,7.6
1915-04-01,13.2
1915-05-01,11
1915-06-01,9.8
1915-07-01,9.7
1915-08-01,12.3
1915-09-01,12.7
1915-10-01,14
1915-11-01,14
1915-12-01,19.9
1916-01-01,26.1
1916-02-01,28.3
1916-03-01,35.2
1916-04-01,43.8
1916-05-01,50.5
1916-06-01,62.5
1916-07-01,78.4
1916-08-01,81.1
1916-09-01,81.6
1916-10-01,80.7
1916-11-01,94.9
1916-12-01,121.2
1917-01-01,110.3
1917-02-01,114.9
1917-03-01,98.4
1917-04-01,77.3
1917-05-01,97.3
1917-06-01,162.1
1917-07-01,197
1917-08-01,158.8
1917-09-01,167.8
1917-10-01,179.2
1917-11-01,191.6
1917-12-01,243
1918-01-01,265.6
1918-02-01,288.5
1918-03-01,315.1
1918-04-01,312.7
1918-05-01,278.1
1918-06-01,238.9
1918-07-01,208.3
1918-08-01,216.8
1918-09-01,249.2
1918-10-01,354.2
1918-11-01,373.6
1918-12-01,345.7
1919-01-01,278
1919-02-01,273.9
1919-03-01,260.8
1919-04-01,207.5
1919-05-01,187.1
1919-06-01,246.6
1919-07-01,358
1919-08-01,371.9
1919-09-01,350.6
1919-10-01,343.4
1919-11-01,454.8
1919-12-01,548.8
1920-01-01,569.6
1920-02-01,541
1920-03-01,479.7
1920-04-01,413.3
1920-05-01,410.5
1920-06-01,399.7
1920-07-01,362.2
1920-08-01,324.2
1920-09-01,310.3
1920-10-01,302.6
1920-11-01,275.8
1920-12-01,241.6
1921-01-01,199.8
1921-02-01,168.7
1921-03-01,137.3
1921-04-01,109.6
1921-05-01,84.3
1921-06-01,54.4
1921-07-01,26.3
1921-08-01,38.1
1921-09-01,39.8
1921-10-01,56.2
1921-11-01,79
1921-12-01,105.2
1922-01-01,98.2
1922-02-01,87.5
1922-03-01,92.3
1922-04-01,93
1922-05-01,103.5
1922-06-01,135.6
1922-07-01,152.6
1922-08-01,159.5
1922-09-01,211.5
1922-10-01,251.5
1922-11-01,259.9
1922-12-01,259.3
1923-01-01,217.9
1923-02-01,189.8
1923-03-01,233.8
1923-04-01,272.4
1923-05-01,271.3
1923-06-01,224.3
1923-07-01,186
1923-08-01,175.4
1923-09-01,173.9
1923-10-01,184.8
1923-11-01,265
1923-12-01,323.9
1924-01-01,299.9
1924-02-01,272.7
1924-03-01,228.1
1924-04-01,170.5
1924-05-01,80
1924-06-01,50.4
1924-07-01,43.9
1924-08-01,29.5
1924-09-01,91.6
1924-10-01,179.7
1924-11-01,268.3
1924-12-01,357.5
1925-01-01,329.3
1925-02-01,313.4
1925-03-01,298.2
1925-04-01,287.3
